semester,year,course_code,course_name,instructor,enrollment,responses,Q1_1,Q1_2,Q1_3,Q1_4,Q1_5,N/A_Q1,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,N/A_Q2,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,N/A_Q3,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,N/A_Q4,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,N/A_Q5,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,N/A_Q6,Q7_1,Q7_2,Q7_3,Q7_4,Q7_5,N/A_Q7,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,N/A_Q8,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,N/A_Q9,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,N/A_Q10,section_mean_Q1,section_mean_Q2,section_mean_Q3,section_mean_Q4,section_mean_Q5,section_mean_Q6,section_mean_Q7,section_mean_Q8,section_mean_Q9,section_mean_Q10
Fall,2017,01:198:416:01,Oper System Design (Lecture),Francisco J,66,15,2,2,3,5,3,0,2,4,2,3,4,0,4,3,1,3,4,0,1,1,4,4,5,0,4,3,2,4,1,1,3,4,0,3,4,1,2,1,3,5,4,0,1,1,3,2,8,0,5,3,0,3,4,0,3,2,4,4,2,0,3.3,3.2,3,3.7,2.6,3.1,3.5,4,2.9,3
Fall,2017,01:198:417:01,Distributed Systems (Lecture),Krzyzanowski P,57,15,0,0,0,2,13,0,0,1,1,4,9,0,0,1,0,5,8,1,0,0,2,3,10,0,0,0,0,1,14,0,0,0,2,4,9,0,0,0,3,2,10,0,0,0,3,2,10,0,0,0,1,3,11,0,0,0,2,2,11,0,4.9,4.4,4.4,4.5,4.9,4.5,4.5,4.5,4.7,4.6
Fall,2017,01:198:428:01,Intro Comp Graphics,Kapadia M,27,23,1,0,4,8,8,2,0,0,2,7,12,2,0,0,4,6,12,1,0,0,2,5,14,2,0,0,2,10,10,1,0,1,7,6,8,1,0,1,2,10,9,1,0,1,1,8,12,1,0,1,7,7,7,1,0,3,4,7,8,1,4.1,4.5,4.4,4.6,4.4,4,4.2,4.4,3.9,3.9
Fall,2017,01:198:431:01,Software Engineering,Minsky N,20,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5,4,4,4,4,5,5,4,5,4
Fall,2017,01:198:440:01,Intro Artific Intell (Lecture),Bekris K,103,26,2,0,4,7,13,0,1,1,3,5,16,0,0,2,4,6,14,0,1,1,4,4,16,0,0,2,5,8,11,0,3,1,5,5,12,0,0,0,4,6,16,0,0,0,5,3,18,0,1,2,3,10,10,0,1,2,4,8,11,0,4.1,4.3,4.2,4.3,4.1,3.9,4.5,4.5,4,4
Fall,2017,01:198:442:01,Topics In Comp Sci,Kapadia M,22,16,0,0,1,4,10,1,0,0,0,3,12,1,0,0,0,3,12,1,0,0,0,2,13,1,0,0,2,2,11,1,0,0,1,1,13,1,0,0,1,2,12,1,0,1,5,2,7,1,0,0,0,4,10,2,0,0,0,4,11,1,4.6,4.8,4.8,4.9,4.6,4.8,4.7,4,4.7,4.7
Fall,2017,01:198:443:01,Tpcs In Computer Sci,Michmizos K,50,29,2,0,2,11,14,0,1,3,4,9,12,0,0,1,3,8,17,0,0,0,2,13,14,0,1,0,3,12,10,3,0,2,6,13,8,0,0,2,5,11,10,1,1,3,0,15,10,0,1,0,6,11,11,0,0,2,5,11,11,0,4.2,4,4.4,4.4,4.2,3.9,4,4,4.1,4.1
Fall,2017,01:198:444:01,Tpcs In Computer Sci,Cash D,52,13,0,1,0,0,12,0,0,1,1,2,9,0,1,1,0,2,9,0,0,0,1,2,10,0,0,0,3,1,9,0,1,2,0,2,8,0,1,1,1,0,10,0,0,0,1,1,11,0,1,0,1,2,8,1,1,1,0,1,9,1,4.8,4.5,4.3,4.7,4.5,4.1,4.3,4.8,4.3,4.3
Fall,2017,01:198:460:01,Intro Comp Robotics (Lecture),Yu J,97,21,0,1,1,3,16,0,0,1,2,4,14,0,0,2,3,3,13,0,1,0,3,4,13,0,0,0,3,5,13,0,0,4,3,5,9,0,1,1,3,3,13,0,0,0,4,4,13,0,1,3,1,4,12,0,1,2,5,1,12,0,4.6,4.5,4.3,4.3,4.5,3.9,4.2,4.4,4.1,4
Fall,2017,01:198:460:04,Intro Comp Robotics,Han Shuai,25,2,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,4,4,3,4.5,4,2,3.5,3,3,3.5
Fall,2018,01:198:110:01,Intro Computers&Appl,Belowich Alan,106,85,1,1,2,17,64,0,1,1,3,26,53,1,1,1,8,22,53,0,1,1,4,21,58,0,1,1,5,21,56,1,1,2,10,25,47,0,1,4,10,17,53,0,11,11,16,15,32,0,1,1,6,28,49,0,2,3,8,29,42,1,4.7,4.5,4.5,4.6,4.6,4.4,4.4,3.5,4.5,4.3
Fall,2018,01:198:110:07,Intro Computers&Appl (LAB),Kalani Sakshi,20,17,0,0,2,7,8,0,0,1,1,5,10,0,1,0,3,4,9,0,0,0,1,7,9,0,0,0,2,5,10,0,0,0,4,4,9,0,1,0,4,4,8,0,1,3,4,3,6,0,1,0,2,7,7,0,1,0,4,5,7,0,4.4,4.4,4.2,4.5,4.5,4.3,4.1,3.6,4.1,4
Fall,2018,01:198:110:09,Intro Computers&Appl (LAB),Kalani Sakshi,22,19,2,0,0,7,10,0,1,1,2,7,8,0,3,1,4,4,7,0,1,1,2,4,11,0,1,1,1,5,11,0,2,0,4,6,7,0,1,2,3,7,6,0,4,3,4,4,4,0,2,1,3,7,6,0,1,1,2,10,5,0,4.2,4.1,3.6,4.2,4.3,3.8,3.8,3.1,3.7,3.9
Fall,2018,01:198:110:16,Intro Computers&Appl,Belowich Alan,76,45,0,1,3,5,35,1,0,2,1,11,30,1,0,1,3,10,30,1,0,1,1,14,28,1,0,1,4,12,25,3,0,1,3,14,26,1,0,2,10,7,24,2,5,1,7,13,17,2,0,2,2,16,24,1,0,2,6,15,21,1,4.7,4.6,4.6,4.6,4.5,4.5,4.2,3.8,4.4,4.3
Fall,2018,01:198:110:25,Intro Computers&Appl,Trees Frances,73,55,0,0,4,10,40,1,0,1,5,10,38,1,0,0,9,10,34,2,0,0,3,10,41,1,0,0,1,9,43,2,0,3,4,8,39,1,1,1,4,9,39,1,4,2,9,9,29,2,0,1,9,12,32,1,0,1,7,14,32,1,4.7,4.6,4.5,4.7,4.8,4.5,4.6,4.1,4.4,4.4
Fall,2018,01:198:110:25,Intro Computers&Appl (LAB),Saliya Rushaabh,17,12,0,0,1,3,8,0,0,0,1,2,9,0,0,0,1,3,8,0,0,0,0,4,8,0,0,1,0,2,9,0,0,0,0,3,9,0,0,0,1,5,6,0,0,2,2,2,6,0,0,0,1,3,8,0,0,0,1,2,9,0,4.6,4.7,4.6,4.7,4.6,4.8,4.4,4,4.6,4.7
Fall,2018,01:198:110:26,Intro Computers&Appl (LAB),Saliya Rushaabh,22,13,0,0,0,1,12,0,0,0,0,3,10,0,0,0,1,2,10,0,0,1,0,2,10,0,0,0,1,4,8,0,0,0,1,2,10,0,0,0,1,2,10,0,0,2,3,3,5,0,0,0,0,2,11,0,0,0,0,4,9,0,4.9,4.8,4.7,4.6,4.5,4.7,4.7,3.9,4.9,4.7
Fall,2018,01:198:110:34,Intro Computers&Appl,Chirco Jt,58,43,1,1,6,10,25,0,0,3,9,6,25,0,4,2,6,8,23,0,0,2,7,12,22,0,0,2,7,10,24,0,1,5,7,8,22,0,2,3,11,9,18,0,2,5,16,7,13,0,2,2,8,13,18,0,2,2,10,13,15,1,4.3,4.2,4,4.3,4.3,4.1,3.9,3.6,4,3.9
Fall,2018,01:198:111:01,Intro Computer Sci,Centeno Ana,258,87,1,0,9,18,59,0,1,7,3,13,62,1,2,1,11,18,55,0,0,2,4,8,73,0,1,5,11,18,51,1,1,6,9,17,53,1,1,6,17,21,42,0,1,4,10,17,55,0,2,5,13,23,44,0,2,2,17,27,39,0,4.5,4.5,4.4,4.8,4.3,4.3,4.1,4.4,4.2,4.1
Fall,2018,01:198:111:19,Intro Computer Sci,Trees Frances,248,124,0,2,19,38,63,2,1,8,20,44,49,2,4,12,20,38,48,2,0,1,19,42,60,2,1,2,21,33,59,8,7,11,26,34,44,2,6,10,22,34,50,2,5,6,18,28,63,4,6,10,25,41,38,4,2,11,27,45,34,5,4.3,4.1,3.9,4.3,4.3,3.8,3.9,4.2,3.8,3.8
Fall,2018,01:198:111:35,Intro Computer Sci,Gunawardena Andy,249,104,3,8,19,33,39,2,2,8,19,36,36,3,7,7,18,23,47,2,2,2,17,25,54,4,1,2,20,34,42,5,7,7,18,38,31,3,6,8,17,30,39,4,5,5,16,25,49,4,6,18,20,28,30,2,2,10,26,38,26,2,4,4,3.9,4.3,4.2,3.8,3.9,4.1,3.6,3.8
Fall,2018,01:198:111:50,Intro Computer Sci,Gunawardena Andy,243,92,3,5,14,25,45,0,3,2,16,22,45,4,4,4,10,25,48,1,2,1,8,19,61,1,1,0,20,26,37,8,5,9,18,19,40,1,6,8,19,17,42,0,4,5,7,24,50,2,3,14,13,29,32,1,2,12,15,27,36,0,4.1,4.2,4.2,4.5,4.2,3.9,3.9,4.2,3.8,3.9
Fall,2018,01:198:111:65,Intro Computer Sci,Balouek-Thomert Daniel,233,89,5,4,20,32,26,2,7,12,17,27,22,4,13,10,24,22,16,4,2,8,15,30,29,5,4,3,18,20,36,8,9,15,25,23,13,4,11,13,18,26,20,1,3,5,13,23,44,1,12,18,23,21,12,3,8,13,28,25,14,1,3.8,3.5,3.2,3.9,4,3.2,3.4,4.1,3,3.3
Fall,2018,01:198:112:01,Data Structures,Menendez David,183,62,4,3,7,16,28,4,6,6,11,20,15,4,5,9,15,13,16,4,5,9,16,14,16,2,4,5,6,20,19,8,6,7,17,14,16,2,6,5,12,12,25,2,5,1,7,18,29,2,6,7,15,16,15,3,5,6,15,17,15,4,4.1,3.6,3.5,3.5,3.8,3.5,3.8,4.1,3.5,3.5
Fall,2018,01:198:112:03,Data Structures (RECIT),Yang Yu,44,14,0,1,1,5,6,1,0,1,3,4,5,1,1,2,3,2,4,2,0,2,1,3,7,1,0,0,2,5,4,3,0,1,4,2,4,3,2,1,4,1,4,2,1,1,1,2,6,3,0,1,4,3,4,2,1,1,4,2,4,2,4.2,4,3.5,4.2,4.2,3.8,3.3,4,3.8,3.6
Fall,2018,01:198:112:10,Data Structures,Centeno Ana,184,47,0,0,4,12,28,3,0,0,1,11,32,3,0,0,3,13,28,3,0,0,0,10,34,3,1,1,5,7,26,7,0,1,4,13,26,3,1,0,3,10,32,1,0,1,4,16,24,2,0,0,5,14,25,3,1,1,8,17,19,1,4.6,4.7,4.6,4.8,4.4,4.5,4.6,4.4,4.5,4.1
Fall,2018,01:198:112:15,Data Structures,Venugopal Seshadri,141,39,2,0,1,7,29,0,1,4,2,6,25,1,1,4,0,5,29,0,2,4,4,8,21,0,3,2,6,7,20,1,4,1,3,5,25,1,2,2,3,4,28,0,2,0,5,7,25,0,1,3,3,4,28,0,2,5,1,7,23,1,4.6,4.3,4.5,4.1,4,4.2,4.4,4.4,4.4,4.2
Fall,2018,01:198:170:01,Comp Apps-Business,Stoll Stephen,223,203,0,3,23,54,123,0,0,2,22,50,129,0,2,3,31,54,113,0,1,4,13,51,132,2,0,5,34,47,111,6,3,12,37,53,97,1,3,11,36,60,92,1,25,27,44,40,66,1,2,8,41,64,88,0,3,13,46,64,75,2,4.5,4.5,4.3,4.5,4.3,4.1,4.1,3.5,4.1,4
Fall,2018,01:198:170:03,Comp Apps-Business,Thakur Tejas,22,21,0,0,2,3,16,0,0,1,2,1,17,0,1,0,2,2,16,0,1,0,1,2,17,0,0,0,2,0,19,0,1,0,2,1,17,0,0,0,4,3,14,0,2,0,6,3,10,0,0,0,4,4,13,0,0,1,1,6,13,0,4.7,4.6,4.5,4.6,4.8,4.6,4.5,3.9,4.4,4.5
Fall,2018,01:198:170:04,Comp Apps-Business,Thakur Tejas,22,21,0,0,3,2,16,0,0,0,3,3,15,0,0,0,3,4,14,0,0,0,2,2,16,1,0,1,2,1,17,0,0,0,2,5,13,1,0,1,3,3,14,0,2,4,2,1,12,0,0,1,2,5,12,1,0,2,3,3,13,0,4.6,4.6,4.5,4.7,4.6,4.6,4.4,3.8,4.4,4.3
Fall,2018,01:198:170:05,Comp Apps-Business,Qiu Shuyin,22,21,0,2,6,5,8,0,0,1,6,7,7,0,1,3,7,5,5,0,0,1,6,5,9,0,0,0,3,3,15,0,2,3,7,5,4,0,2,3,4,8,4,0,3,4,9,3,2,0,2,3,5,7,4,0,1,4,6,8,2,0,3.9,4,3.5,4.1,4.6,3.3,3.4,2.9,3.4,3.3
Fall,2018,01:198:170:06,Comp Apps-Business,Qiu Shuyin,22,22,0,4,6,6,6,0,1,5,5,4,7,0,2,6,6,4,4,0,1,2,5,2,12,0,0,0,4,5,13,0,3,4,6,6,3,0,1,7,4,6,4,0,6,5,6,0,5,0,4,4,7,3,4,0,0,7,7,3,5,0,3.6,3.5,3.1,4,4.4,3.1,3.2,2.7,3,3.3
Fall,2018,01:198:170:10,Comp Apps-Business,Damien Kevin Vallanatt,22,22,0,0,0,7,15,0,0,1,1,6,14,0,0,2,2,6,12,0,0,0,1,9,12,0,0,0,2,6,14,0,0,1,5,6,10,0,0,0,2,8,12,0,4,5,5,3,5,0,0,1,1,10,10,0,0,1,5,6,9,1,4.7,4.5,4.3,4.5,4.6,4.1,4.5,3,4.3,4.1
Fall,2018,01:198:170:17,Comp Apps-Business,Milonas Jeremiah,168,148,4,8,19,46,70,1,6,7,25,37,72,1,6,10,27,28,76,1,5,3,17,41,81,1,6,4,23,38,75,2,7,10,28,34,66,3,8,8,33,31,66,2,20,17,44,22,42,3,8,10,36,38,55,1,9,12,34,37,54,2,4.2,4.1,4.1,4.3,4.2,4,4,3.3,3.8,3.8
Fall,2018,01:198:170:24,Comp Apps-Business (LAB),Thakur Tejas,25,25,0,0,1,3,21,0,0,0,0,2,23,0,0,0,1,1,23,0,0,0,1,1,22,1,0,0,0,3,22,0,0,0,1,4,20,0,0,0,2,5,18,0,1,3,6,5,10,0,0,0,1,4,20,0,0,0,2,9,14,0,4.8,4.9,4.9,4.9,4.9,4.8,4.6,3.8,4.8,4.5
Fall,2018,01:198:170:30,Comp Apps-Business,Fuentes Guillermo,169,130,12,24,38,22,33,1,18,24,44,16,27,1,16,34,35,15,27,3,8,12,45,31,33,1,8,15,38,33,34,2,21,35,38,12,23,1,17,35,32,18,26,2,22,28,38,15,26,1,28,34,35,11,20,2,28,24,44,13,20,1,3.3,3.1,3,3.5,3.6,2.9,3,3,2.7,2.8
Fall,2018,01:198:170:33,Comp Apps-Business,Damien Kevin Vallanatt,22,21,0,0,0,1,20,0,0,0,0,1,20,0,0,0,1,2,18,0,0,0,0,1,20,0,0,0,0,1,20,0,0,0,0,3,18,0,0,0,1,4,16,0,0,3,3,3,11,1,0,0,1,2,18,0,1,0,2,6,12,0,5,5,4.8,5,5,4.9,4.7,4.1,4.8,4.3
Fall,2018,01:198:170:34,Comp Apps-Business,Bhangchandani Monika,23,19,2,0,0,10,7,0,2,0,1,11,5,0,1,1,6,7,3,1,2,0,5,7,5,0,1,0,6,7,5,0,1,2,2,10,4,0,2,1,5,8,3,0,3,3,7,4,2,0,1,1,3,12,2,0,1,1,10,6,1,0,4.1,3.9,3.6,3.7,3.8,3.7,3.5,3,3.7,3.3
Fall,2018,01:198:170:35,Comp Apps-Business,Bhangchandani Monika,19,15,0,0,2,2,11,0,0,1,1,2,11,0,0,0,1,4,10,0,0,0,2,2,11,0,1,1,3,1,9,0,0,0,1,5,9,0,0,0,2,3,10,0,1,3,2,1,8,0,0,0,2,4,9,0,0,1,3,3,8,0,4.6,4.5,4.6,4.6,4.1,4.5,4.5,3.8,4.5,4.2
Fall,2018,01:198:205:01,Intr Discret Strct I,Minsky Naftaly,122,39,18,7,11,1,1,1,16,9,12,0,2,0,16,7,11,3,2,0,10,6,14,4,5,0,6,9,9,9,6,0,17,7,9,3,3,0,17,7,8,5,1,1,8,3,14,12,2,0,22,10,6,0,1,0,17,11,9,1,1,0,2,2.1,2.2,2.7,3,2.2,2.1,2.9,1.7,1.9
Fall,2018,01:198:205:01,Intr Discret Strct I (RECIT),Cong Chen,49,18,0,1,2,8,7,0,0,1,3,8,6,0,0,4,2,7,5,0,0,1,3,7,7,0,0,2,3,5,6,2,0,3,3,6,6,0,1,2,4,6,5,0,1,3,5,5,4,0,0,2,4,6,6,0,1,4,4,4,5,0,4.2,4.1,3.7,4.1,3.9,3.8,3.7,3.4,3.9,3.4
Fall,2018,01:198:205:02,Intr Discret Strct I (RECIT),Cong Chen,24,5,0,0,0,1,4,0,0,0,1,0,4,0,0,0,0,0,4,1,0,0,0,0,5,0,0,0,0,0,3,2,0,1,0,0,3,1,0,0,0,1,3,1,0,1,0,0,3,1,0,0,1,0,4,0,0,0,1,0,3,1,4.8,4.6,5,5,5,4.3,4.8,4.3,4.6,4.5
Fall,2018,01:198:205:04,Intr Discret Strct I,Cowan Charles,157,52,0,1,7,13,31,0,1,1,2,9,39,0,1,2,4,13,32,0,0,1,1,8,42,0,1,0,6,6,37,2,1,1,7,10,33,0,1,2,3,16,30,0,5,5,12,13,17,0,1,2,2,10,37,0,1,3,6,11,31,0,4.4,4.6,4.4,4.8,4.6,4.4,4.4,3.6,4.5,4.3
Fall,2018,01:198:205:07,Intr Discret Strct I,"GUNAWARDENA, ANANDA",138,56,2,2,10,21,20,1,2,2,11,17,22,2,2,3,14,10,26,1,1,0,3,18,33,1,3,4,8,15,24,2,4,7,9,18,16,2,1,3,9,22,19,2,2,3,13,19,16,3,5,3,7,25,14,2,2,6,7,23,16,2,4,4,4,4.5,4,3.7,4,3.8,3.7,3.8
Fall,2018,01:198:206:05,Intr Discrt Strct II,Steiger William,154,50,3,5,11,11,20,0,3,2,7,18,20,0,2,3,11,12,22,0,0,2,5,18,25,0,2,4,11,13,20,0,4,3,14,13,16,0,4,5,16,13,12,0,8,5,16,10,10,1,5,2,12,18,13,0,4,4,18,13,10,1,3.8,4,4,4.3,3.9,3.7,3.5,3.2,3.6,3.4
Fall,2018,01:198:206:06,Intr Discrt Strct II (RECIT),Mu Qiying,49,17,6,4,0,1,4,2,7,3,1,0,4,2,7,3,1,0,4,2,4,2,3,0,5,3,3,1,3,0,5,5,6,4,1,0,4,2,6,3,2,0,4,2,4,1,5,0,4,3,6,3,2,0,4,2,6,3,2,0,4,2,2.5,2.4,2.4,3,3.3,2.5,2.5,2.9,2.5,2.5
Fall,2018,01:198:211:05,Computer Architectur,Nagarakatte Santosh,239,174,3,5,14,39,112,1,7,10,20,46,90,1,6,6,27,34,101,0,7,11,25,37,94,0,3,11,27,35,98,0,8,9,28,41,88,0,6,5,21,29,112,1,9,8,38,40,76,3,7,10,19,52,84,2,7,11,24,60,70,2,4.5,4.2,4.3,4.2,4.2,4.1,4.4,4,4.1,4
Fall,2018,01:198:211:09,Computer Architectur,Menendez David,179,54,6,4,9,18,17,0,15,10,6,12,11,0,10,10,11,10,13,0,12,16,5,13,8,0,6,11,9,13,13,2,16,9,9,7,13,0,9,3,12,13,17,0,7,5,9,12,20,1,16,7,10,12,9,0,14,9,12,9,10,0,3.7,2.9,3.1,2.8,3.3,2.9,3.5,3.6,2.8,2.9
Fall,2018,01:198:213:01,Software Methodology,Venugopal Seshadri,191,42,0,0,3,9,30,0,0,0,3,12,27,0,0,0,6,10,25,1,0,0,3,12,27,0,0,2,3,10,25,2,0,0,5,13,23,1,0,0,3,13,26,0,0,2,5,10,25,0,0,0,3,15,24,0,0,0,6,12,23,1,4.6,4.6,4.5,4.6,4.5,4.4,4.6,4.4,4.5,4.4
Fall,2018,01:198:314:01,Prin Prog Languages,Zhang Zheng,151,33,1,2,4,7,19,0,1,3,6,7,16,0,3,3,9,6,12,0,0,3,7,3,20,0,0,1,8,5,18,1,3,3,6,9,12,0,1,4,5,9,13,1,1,3,7,9,12,1,2,4,8,10,9,0,3,3,10,6,11,0,4.2,4,3.6,4.2,4.3,3.7,3.9,3.9,3.6,3.6
Fall,2018,01:198:314:05,Prin Prog Languages,Menendez David,103,35,4,1,2,11,16,1,5,6,4,10,9,1,6,1,8,10,9,1,5,7,3,7,12,1,7,7,5,7,8,1,6,8,6,8,5,2,6,1,9,10,8,1,6,4,7,10,7,1,8,2,6,13,5,1,7,4,9,7,7,1,4,3.4,3.4,3.4,3.1,2.9,3.4,3.2,3.2,3.1
Fall,2018,01:198:323:01,Numer Anal Computing,Miranda Garcia Antonio,103,31,0,1,1,5,24,0,1,1,2,5,20,2,0,2,4,6,19,0,0,0,2,5,24,0,0,1,3,5,22,0,0,1,2,7,21,0,0,2,4,5,20,0,2,1,9,5,13,1,0,1,2,8,20,0,0,1,3,10,17,0,4.7,4.5,4.4,4.7,4.6,4.6,4.4,3.9,4.5,4.4
Fall,2018,01:198:334:01,Imaging & Multimedia,Elgammal Ahmed,67,12,4,1,1,2,4,0,4,1,2,1,4,0,5,0,2,1,4,0,3,2,2,1,4,0,3,0,3,2,4,0,4,1,1,2,4,0,2,2,2,1,5,0,1,2,3,1,5,0,4,1,2,1,4,0,5,0,1,1,5,0,3.1,3,2.9,3.1,3.3,3.1,3.4,3.6,3,3.1
Fall,2018,01:198:336:01,Prin Info & Data Mgt,Imielinski Tomasz,153,27,3,1,7,6,9,1,2,1,6,6,11,1,3,1,4,6,12,1,2,2,3,4,15,1,1,2,5,9,8,2,2,2,6,7,10,0,3,2,5,5,12,0,0,2,6,7,12,0,3,1,7,8,7,1,3,5,6,5,8,0,3.7,3.9,3.9,4.1,3.8,3.8,3.8,4.1,3.6,3.4
Fall,2018,01:198:336:03,Prin Info & Data Mgt,Imielinski Tomasz,177,47,5,4,11,16,11,0,7,7,5,13,14,1,8,1,9,11,17,1,4,3,9,13,18,0,5,1,15,13,10,3,8,4,10,11,13,1,4,4,11,11,16,1,3,2,10,13,18,1,8,7,6,13,11,2,8,3,11,14,11,0,3.5,3.4,3.6,3.8,3.5,3.4,3.7,3.9,3.3,3.4
Fall,2018,01:198:344:01,Dsgn&Anal Comp Algor,Bernstein Aaron,153,52,0,0,0,5,47,0,0,0,0,4,48,0,0,1,2,8,40,1,0,0,0,6,46,0,0,1,1,4,45,1,0,0,3,4,45,0,0,1,3,5,43,0,1,4,4,6,36,1,0,0,2,4,46,0,0,0,2,8,42,0,4.9,4.9,4.7,4.9,4.8,4.8,4.7,4.4,4.9,4.8
Fall,2018,01:198:344:04,Dsgn&Anal Comp Algor,Awasthi Pranjal,217,62,0,0,3,8,51,0,0,0,5,10,46,1,0,0,8,11,43,0,0,0,4,13,45,0,0,0,8,15,39,0,0,0,10,13,39,0,0,0,5,19,38,0,0,2,13,16,31,0,0,0,6,14,42,0,0,0,5,18,39,0,4.8,4.7,4.6,4.7,4.5,4.5,4.5,4.2,4.6,4.6
Fall,2018,01:198:344:06,Dsgn&Anal Comp Algor (RECIT),Dudeja Aditi,55,13,0,0,1,3,6,3,0,0,0,4,7,2,0,0,2,3,6,2,0,0,0,4,7,2,0,0,0,3,4,6,0,1,2,1,7,2,0,0,1,2,8,2,0,1,4,2,4,2,0,0,2,2,7,2,0,0,1,3,7,2,4.5,4.6,4.4,4.6,4.6,4.3,4.6,3.8,4.5,4.6
Fall,2018,01:198:352:03,Internet Technology,Nath Badri,108,38,0,0,3,7,28,0,0,1,2,10,25,0,1,0,2,7,28,0,0,0,2,9,27,0,1,0,5,9,23,0,0,0,7,9,22,0,0,0,4,9,25,0,1,0,7,10,19,1,0,0,4,8,26,0,0,0,7,9,22,0,4.7,4.6,4.6,4.7,4.4,4.4,4.6,4.2,4.6,4.4
Fall,2018,01:198:416:01,Oper System Design (RECIT),Vranjescevic Dennis,45,11,1,2,0,1,5,2,0,3,0,1,6,1,0,1,1,1,6,2,0,1,0,2,7,1,0,0,0,3,6,2,0,0,2,0,7,2,0,1,1,1,6,2,0,0,1,1,7,2,0,2,2,0,7,0,0,0,1,1,7,2,3.8,4,4.3,4.5,4.7,4.6,4.3,4.7,4.1,4.7
Fall,2018,01:198:416:01,Oper System Design,Bhattacharjee Abhishek,109,31,0,0,1,3,27,0,0,0,1,5,25,0,1,0,0,2,27,1,0,1,2,3,25,0,0,0,1,7,23,0,1,1,2,5,22,0,0,0,2,4,25,0,1,2,0,4,24,0,0,1,0,6,24,0,1,1,0,6,23,0,4.8,4.8,4.8,4.7,4.7,4.5,4.7,4.6,4.7,4.6
Fall,2018,01:198:416:02,Oper System Design (RECIT),Yan Zi,42,12,1,0,0,3,8,0,1,0,1,1,9,0,0,2,0,1,9,0,0,1,0,2,9,0,0,0,0,1,10,1,0,1,3,1,7,0,0,1,1,1,9,0,0,1,0,2,9,0,1,1,1,0,9,0,0,0,2,1,9,0,4.4,4.4,4.4,4.6,4.9,4.2,4.5,4.6,4.3,4.6
Fall,2018,01:198:416:03,Oper System Design (RECIT),Yan Zi,22,6,0,0,0,0,5,1,0,0,0,1,5,0,0,0,0,1,4,1,0,0,0,1,4,1,0,0,0,0,6,0,0,0,0,1,4,1,0,0,0,1,4,1,0,1,0,0,5,0,0,0,0,1,4,1,0,0,0,1,4,1,5,4.8,4.8,4.8,5,4.8,4.8,4.5,4.8,4.8
Fall,2018,01:198:417:01,Distributed Systems,Krzyzanowski Paul,79,24,1,1,1,5,16,0,1,1,2,3,17,0,4,5,3,0,12,0,1,2,2,3,16,0,2,1,1,3,17,0,4,3,4,0,13,0,1,4,5,2,12,0,1,1,1,6,15,0,4,3,4,1,12,0,3,3,5,1,12,0,4.4,4.4,3.5,4.3,4.3,3.6,3.8,4.4,3.6,3.7
Fall,2018,01:198:437:01,Database Sys Implemt,Marian Amelie,41,11,0,1,3,2,5,0,0,1,1,1,8,0,0,1,4,4,2,0,0,0,2,3,6,0,0,3,1,3,4,0,0,3,3,3,2,0,1,1,3,3,3,0,1,1,1,5,3,0,0,2,2,4,3,0,1,2,3,2,3,0,4,4.5,3.6,4.4,3.7,3.4,3.6,3.7,3.7,3.4
Fall,2018,01:198:440:01,Intro Artific Intell,Yu Jingjin,164,46,2,4,6,11,23,0,9,6,13,4,14,0,5,7,11,9,14,0,5,4,10,10,17,0,3,3,9,8,22,1,8,2,12,12,12,0,1,5,11,12,16,1,2,1,3,15,25,0,8,4,15,8,11,0,3,5,15,11,12,0,4.1,3.2,3.4,3.7,4,3.4,3.8,4.3,3.2,3.5
Fall,2018,01:198:444:01,Tpcs In Computer Sci,Kapadia Mubbasir,34,21,2,4,2,4,9,0,0,4,3,1,13,0,2,2,1,2,13,1,0,1,3,4,13,0,0,0,6,4,9,2,0,1,2,4,13,1,1,3,4,2,11,0,0,0,2,4,15,0,1,4,3,6,7,0,1,3,4,6,7,0,3.7,4.1,4.1,4.4,4.2,4.5,3.9,4.6,3.7,3.7
Fall,2018,01:198:460:01,Intro Comp Robotics,Bekris Kostas,84,22,5,1,1,5,10,0,5,2,5,4,6,0,5,2,6,4,5,0,4,4,4,6,4,0,5,2,4,7,4,0,8,4,5,3,2,0,3,4,2,7,6,0,2,0,2,7,11,0,7,4,6,2,3,0,9,6,3,1,3,0,3.6,3.2,3.1,3.1,3.1,2.4,3.4,4.1,2.6,2.2
