semester,year,course_code,course_name,instructor,enrollment,responses,Q1_1,Q1_2,Q1_3,Q1_4,Q1_5,N/A_Q1,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,N/A_Q2,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,N/A_Q3,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,N/A_Q4,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,N/A_Q5,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,N/A_Q6,Q7_1,Q7_2,Q7_3,Q7_4,Q7_5,N/A_Q7,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,N/A_Q8,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,N/A_Q9,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,N/A_Q10,section_mean_Q1,section_mean_Q2,section_mean_Q3,section_mean_Q4,section_mean_Q5,section_mean_Q6,section_mean_Q7,section_mean_Q8,section_mean_Q9,section_mean_Q10
Fall,2021,01:198:107:01,Comput Math & Scienc,"Motto, Douglas",23,11,0,0,1,3,7,0,0,0,0,5,6,0,0,0,2,3,6,0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,1.0,4.0,6.0,0.0,0.0,0.0,2.0,5.0,4.0,0.0,0.0,1.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,1.0,6.0,4.0,0.0,4.6,4.6,4.4,4.4,4.6,4.5,4.2,4.2,4.6,4.3
Fall,2021,01:198:110:A1,Principles Of Computer Science,"Belowich, Alan",79,35,0,0,2,22,11,0,0,0,1,19,14,1,0,0,5,19,11,0,0.0,0.0,2.0,18.0,14.0,1.0,0.0,0.0,1.0,22.0,10.0,2.0,0.0,0.0,3.0,20.0,11.0,1.0,0.0,1.0,2.0,21.0,9.0,2.0,1.0,4.0,7.0,16.0,7.0,0.0,0.0,0.0,1.0,22.0,12.0,0.0,0.0,1.0,0.0,26.0,8.0,0.0,4.3,4.4,4.2,4.4,4.3,4.2,4.2,3.7,4.3,4.2
Fall,2021,01:198:110:F1,Principles Of Computer Science,"Belowich, Alan",16,7,0,0,1,2,4,0,0,0,1,0,6,0,0,0,1,2,4,0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,4.4,4.7,4.4,4.4,4.6,4.4,4.7,4.6,4.6,4.7
Fall,2021,01:198:110:J1,Principles Of Computer Science,"Chirco, Jt",34,23,0,0,1,13,9,0,0,1,5,9,8,0,0,1,6,8,8,0,0.0,1.0,4.0,10.0,8.0,0.0,0.0,1.0,4.0,9.0,8.0,1.0,0.0,0.0,6.0,8.0,8.0,1.0,1.0,0.0,2.0,13.0,7.0,0.0,2.0,3.0,7.0,8.0,3.0,0.0,0.0,1.0,7.0,6.0,9.0,0.0,0.0,1.0,4.0,11.0,7.0,0.0,4.4,4.0,4.0,4.1,4.1,4.1,4.1,3.3,4.0,4.0
Fall,2021,01:198:110:L1,Principles Of Computer Science,"Chirco, Jt",27,10,0,0,0,4,5,1,0,0,0,5,5,0,0,0,0,6,4,0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,1.0,4.0,4.0,1.0,0.0,0.0,1.0,5.0,4.0,0.0,0.0,2.0,3.0,2.0,3.0,0.0,0.0,2.0,3.0,3.0,2.0,0.0,0.0,1.0,0.0,3.0,6.0,0.0,0.0,1.0,4.0,1.0,4.0,0.0,4.6,4.5,4.4,4.5,4.3,4.3,3.6,3.5,4.4,3.8
Fall,2021,01:198:111:01,Intro Computer Sci: Grey: Students With No Programming Exp,"Centeno, Ana",344,147,2,1,11,50,81,2,2,1,12,45,86,1,2,2,15,40,87,1,2.0,0.0,8.0,37.0,99.0,1.0,2.0,3.0,11.0,41.0,83.0,7.0,2.0,2.0,10.0,47.0,84.0,2.0,1.0,3.0,22.0,58.0,59.0,4.0,3.0,8.0,28.0,43.0,61.0,4.0,2.0,3.0,9.0,44.0,87.0,2.0,3.0,8.0,24.0,52.0,53.0,7.0,4.4,4.5,4.4,4.6,4.4,4.4,4.2,4.1,4.5,4.0
Fall,2021,01:198:111:73,Intro Computer Sci: Grey: Students With No Programming Exp,"Trees, Frances",225,101,3,3,11,50,34,0,5,3,16,41,36,0,7,3,20,38,32,1,3.0,1.0,16.0,48.0,33.0,0.0,4.0,0.0,9.0,48.0,38.0,2.0,4.0,3.0,21.0,40.0,31.0,2.0,1.0,6.0,12.0,44.0,36.0,2.0,3.0,3.0,16.0,36.0,42.0,1.0,4.0,5.0,18.0,39.0,34.0,1.0,4.0,5.0,23.0,36.0,31.0,2.0,4.1,4.0,3.9,4.1,4.2,3.9,4.1,4.1,3.9,3.9
Fall,2021,01:198:111:S1,Intro Computer Sci: Scarlet: Students W Prior Programming Ex,"Gunawardena, Ananda",74,34,0,0,7,13,11,3,0,1,4,12,14,3,0,1,6,8,15,4,0.0,0.0,2.0,10.0,19.0,3.0,0.0,0.0,3.0,9.0,15.0,7.0,0.0,1.0,4.0,15.0,11.0,3.0,3.0,2.0,9.0,15.0,5.0,0.0,0.0,1.0,2.0,10.0,21.0,0.0,0.0,3.0,2.0,11.0,14.0,4.0,1.0,4.0,6.0,13.0,10.0,0.0,4.1,4.3,4.2,4.6,4.4,4.2,3.5,4.5,4.2,3.8
Fall,2021,01:198:112:01,Data Structures,"Chang, Lily",170,75,1,1,15,34,23,1,1,5,21,27,20,1,2,7,23,24,18,1,1.0,0.0,15.0,33.0,25.0,1.0,0.0,0.0,20.0,22.0,26.0,7.0,1.0,6.0,24.0,26.0,17.0,1.0,2.0,4.0,10.0,30.0,28.0,1.0,3.0,2.0,8.0,31.0,30.0,1.0,2.0,7.0,21.0,28.0,16.0,1.0,4.0,4.0,17.0,32.0,18.0,0.0,4.0,3.8,3.7,4.1,4.1,3.7,4.1,4.1,3.7,3.8
Fall,2021,01:198:112:21,Data Structures,"Centeno, Ana",263,114,2,2,9,56,42,3,2,5,11,44,50,2,3,3,13,50,43,2,2.0,1.0,6.0,48.0,55.0,2.0,2.0,2.0,19.0,53.0,34.0,4.0,4.0,2.0,13.0,55.0,37.0,3.0,2.0,2.0,12.0,46.0,46.0,6.0,2.0,1.0,11.0,54.0,39.0,7.0,3.0,4.0,10.0,58.0,35.0,4.0,6.0,2.0,19.0,56.0,26.0,5.0,4.2,4.2,4.1,4.4,4.1,4.1,4.2,4.2,4.1,3.9
Fall,2021,01:198:142:01,Data 101,"Marian, Amelie",220,81,1,8,11,25,34,2,0,7,9,26,37,2,3,4,16,29,28,1,0.0,0.0,14.0,29.0,37.0,1.0,1.0,3.0,9.0,32.0,31.0,5.0,3.0,4.0,12.0,36.0,24.0,2.0,2.0,6.0,15.0,42.0,16.0,0.0,2.0,11.0,24.0,29.0,15.0,0.0,4.0,8.0,11.0,29.0,28.0,1.0,4.0,8.0,14.0,42.0,13.0,0.0,4.1,4.2,3.9,4.3,4.2,3.9,3.8,3.5,3.9,3.6
Fall,2021,01:198:170:01,Computer Applications For Business,"Lau, Arnold",219,69,1,2,9,38,18,1,1,1,14,28,24,1,1,3,16,35,14,0,1.0,1.0,9.0,35.0,23.0,0.0,2.0,2.0,13.0,28.0,23.0,1.0,1.0,3.0,18.0,28.0,19.0,0.0,1.0,2.0,13.0,26.0,24.0,3.0,8.0,17.0,17.0,18.0,7.0,2.0,2.0,1.0,14.0,36.0,15.0,1.0,2.0,4.0,15.0,37.0,9.0,2.0,4.0,4.1,3.8,4.1,4.0,3.9,4.1,3.0,3.9,3.7
Fall,2021,01:198:170:A1,Computer Applications For Business,"Hajdu, John",232,94,0,3,7,43,40,1,0,6,9,42,33,4,0,8,10,45,29,2,1.0,3.0,9.0,42.0,37.0,2.0,1.0,0.0,13.0,38.0,26.0,16.0,2.0,5.0,16.0,40.0,28.0,3.0,0.0,2.0,16.0,39.0,33.0,4.0,10.0,23.0,22.0,19.0,18.0,2.0,1.0,0.0,21.0,35.0,36.0,1.0,2.0,4.0,18.0,46.0,22.0,2.0,4.3,4.1,4.0,4.2,4.1,4.0,4.1,3.1,4.1,3.9
Fall,2021,01:198:170:N1,Computer Applications For Business,"Fuentes, Guillermo",225,97,8,18,28,32,11,0,10,15,32,31,9,0,9,21,36,22,8,1,6.0,12.0,28.0,39.0,12.0,0.0,4.0,3.0,19.0,46.0,15.0,10.0,11.0,19.0,36.0,21.0,9.0,1.0,1.0,4.0,14.0,51.0,26.0,1.0,8.0,21.0,29.0,24.0,12.0,3.0,15.0,24.0,25.0,25.0,7.0,1.0,5.0,11.0,26.0,40.0,15.0,0.0,3.2,3.1,3.0,3.4,3.8,3.0,4.0,3.1,2.8,3.5
Fall,2021,01:198:205:01,Intr Discret Strct I,"Yu, Jingjin",140,47,1,0,7,21,17,1,1,2,5,20,17,2,1,2,12,19,12,1,1.0,1.0,8.0,21.0,16.0,0.0,0.0,1.0,4.0,24.0,17.0,1.0,0.0,1.0,13.0,19.0,13.0,1.0,0.0,0.0,10.0,21.0,16.0,0.0,0.0,5.0,18.0,12.0,12.0,0.0,0.0,3.0,7.0,19.0,17.0,1.0,0.0,1.0,9.0,22.0,15.0,0.0,4.2,4.1,3.9,4.1,4.2,4.0,4.1,3.7,4.1,4.1
Fall,2021,01:198:205:04,Intr Discret Strct I,"Gao, Jie",176,57,0,0,2,12,43,0,0,0,3,11,43,0,0,1,2,13,39,2,0.0,0.0,2.0,12.0,43.0,0.0,0.0,1.0,2.0,13.0,41.0,0.0,0.0,1.0,5.0,11.0,39.0,1.0,1.0,0.0,5.0,25.0,26.0,0.0,0.0,8.0,16.0,15.0,18.0,0.0,0.0,0.0,3.0,14.0,39.0,1.0,0.0,1.0,5.0,19.0,32.0,0.0,4.7,4.7,4.6,4.7,4.7,4.6,4.3,3.8,4.6,4.4
Fall,2021,01:198:205:07,Intr Discret Strct I,"Gunawardena, Ananda",135,41,0,2,6,22,10,1,0,1,6,17,17,0,0,2,8,13,18,0,0.0,0.0,6.0,15.0,20.0,0.0,1.0,0.0,6.0,21.0,12.0,1.0,0.0,3.0,4.0,19.0,15.0,0.0,0.0,0.0,8.0,20.0,12.0,1.0,0.0,5.0,14.0,16.0,5.0,1.0,0.0,1.0,6.0,21.0,13.0,0.0,1.0,0.0,10.0,23.0,6.0,1.0,4.0,4.2,4.2,4.3,4.1,4.1,4.1,3.5,4.1,3.8
Fall,2021,01:198:206:01,Introduction To Discrete Structures II,"Cowan, Charles",129,48,0,1,4,14,29,0,0,2,3,7,36,0,0,1,8,13,26,0,0.0,0.0,3.0,12.0,33.0,0.0,1.0,4.0,6.0,16.0,21.0,0.0,1.0,0.0,5.0,19.0,23.0,0.0,0.0,2.0,6.0,20.0,19.0,1.0,4.0,4.0,17.0,12.0,10.0,1.0,1.0,2.0,5.0,14.0,26.0,0.0,1.0,4.0,9.0,15.0,18.0,1.0,4.5,4.6,4.3,4.6,4.1,4.3,4.2,3.4,4.3,4.0
Fall,2021,01:198:206:04,Introduction To Discrete Structures II,"Michmizos, Konstantinos",134,53,0,1,5,12,35,0,0,0,6,15,32,0,0,0,4,15,34,0,0.0,0.0,4.0,11.0,37.0,1.0,0.0,0.0,6.0,16.0,30.0,1.0,0.0,0.0,7.0,12.0,34.0,0.0,0.0,1.0,7.0,19.0,23.0,3.0,3.0,7.0,20.0,13.0,9.0,1.0,0.0,1.0,6.0,11.0,35.0,0.0,1.0,0.0,7.0,22.0,22.0,1.0,4.5,4.5,4.6,4.6,4.5,4.5,4.3,3.4,4.5,4.2
Fall,2021,01:198:210:01,Data Management For Data Science,"Venugopal, Seshadri",184,49,1,2,6,17,22,1,4,3,6,17,19,0,2,1,9,23,14,0,1.0,3.0,7.0,17.0,20.0,1.0,6.0,7.0,10.0,12.0,12.0,2.0,2.0,4.0,9.0,18.0,16.0,0.0,2.0,4.0,6.0,24.0,13.0,0.0,0.0,2.0,7.0,25.0,15.0,0.0,4.0,6.0,7.0,16.0,16.0,0.0,7.0,9.0,9.0,13.0,11.0,0.0,4.2,3.9,3.9,4.1,3.4,3.9,3.9,4.1,3.7,3.2
Fall,2021,01:198:211:01,Computer Architecture,"Menendez, David",303,89,6,10,15,36,21,1,15,20,19,19,15,1,13,10,26,24,15,1,11.0,20.0,27.0,21.0,9.0,1.0,3.0,5.0,19.0,37.0,23.0,2.0,11.0,13.0,28.0,24.0,12.0,1.0,4.0,11.0,23.0,26.0,25.0,0.0,5.0,10.0,22.0,29.0,21.0,2.0,15.0,14.0,21.0,23.0,13.0,3.0,16.0,7.0,25.0,23.0,17.0,1.0,3.6,3.0,3.2,3.0,3.8,3.2,3.6,3.6,3.1,3.2
Fall,2021,01:198:211:08,Computer Architecture,"Menendez, David",185,54,8,10,14,14,8,0,14,16,13,6,5,0,14,9,14,12,5,0,16.0,11.0,13.0,8.0,6.0,0.0,7.0,3.0,15.0,18.0,11.0,0.0,14.0,8.0,15.0,11.0,5.0,1.0,10.0,4.0,12.0,20.0,8.0,0.0,8.0,7.0,14.0,17.0,8.0,0.0,20.0,9.0,11.0,10.0,4.0,0.0,19.0,6.0,14.0,11.0,4.0,0.0,3.1,2.5,2.7,2.6,3.4,2.7,3.2,3.2,2.4,2.5
Fall,2021,01:198:211:12,Computer Architecture,"Francisco, John-Austen",54,12,2,1,3,4,2,0,2,2,3,3,2,0,2,1,4,4,1,0,2.0,1.0,3.0,4.0,2.0,0.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,3.0,4.0,2.0,0.0,1.0,3.0,3.0,5.0,0.0,0.0,2.0,1.0,6.0,3.0,0.0,0.0,2.0,2.0,3.0,4.0,0.0,1.0,3.0,1.0,6.0,2.0,0.0,0.0,3.3,3.1,3.1,3.3,3.2,3.3,3.0,2.8,2.8,2.6
Fall,2021,01:198:213:01,Software Methodology,"Venugopal, Seshadri",179,42,1,2,3,16,20,0,2,1,6,12,16,5,1,3,7,14,16,1,1.0,1.0,4.0,14.0,18.0,4.0,0.0,1.0,5.0,18.0,16.0,2.0,0.0,3.0,7.0,15.0,15.0,2.0,2.0,0.0,7.0,9.0,24.0,0.0,0.0,1.0,5.0,19.0,17.0,0.0,1.0,3.0,3.0,17.0,18.0,0.0,2.0,1.0,4.0,16.0,19.0,0.0,4.2,4.1,4.0,4.2,4.2,4.1,4.3,4.2,4.1,4.2
Fall,2021,01:198:213:05,Software Methodology,"Chang, Lily",178,57,1,4,2,22,27,1,1,3,5,21,26,1,1,5,6,21,22,2,1.0,0.0,5.0,19.0,30.0,2.0,2.0,2.0,11.0,17.0,23.0,2.0,3.0,2.0,8.0,22.0,20.0,2.0,1.0,1.0,6.0,23.0,26.0,0.0,2.0,0.0,5.0,21.0,29.0,0.0,4.0,2.0,9.0,18.0,23.0,1.0,2.0,2.0,9.0,24.0,20.0,0.0,4.3,4.2,4.1,4.4,4.0,4.0,4.3,4.3,4.0,4.0
Fall,2021,01:198:314:01,Prin Prog Languages,"Menendez, David",136,39,3,2,5,19,10,0,4,4,5,17,9,0,6,2,7,17,7,0,3.0,0.0,7.0,20.0,8.0,1.0,3.0,1.0,5.0,21.0,9.0,0.0,6.0,1.0,9.0,16.0,7.0,0.0,2.0,1.0,9.0,20.0,4.0,3.0,3.0,4.0,13.0,12.0,6.0,1.0,4.0,5.0,9.0,15.0,6.0,0.0,4.0,4.0,9.0,14.0,7.0,1.0,3.8,3.6,3.4,3.8,3.8,3.4,3.6,3.4,3.4,3.4
Fall,2021,01:198:314:01,Prin Prog Languages,"Nagarakatte, Santosh",136,39,2,1,9,20,4,3,3,4,13,12,6,1,4,4,9,14,7,1,3.6,3.4,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fall,2021,01:198:314:05,Prin Prog Languages,"Zhang, Zheng",103,25,0,2,3,9,11,0,1,1,2,10,11,0,2,1,5,8,9,0,1.0,0.0,3.0,10.0,11.0,0.0,0.0,1.0,4.0,10.0,10.0,0.0,2.0,2.0,4.0,8.0,9.0,0.0,0.0,2.0,3.0,7.0,12.0,1.0,2.0,0.0,10.0,4.0,9.0,0.0,2.0,2.0,3.0,6.0,12.0,0.0,3.0,0.0,3.0,11.0,8.0,0.0,4.2,4.2,3.8,4.2,4.2,3.8,4.2,3.7,4.0,3.8
Fall,2021,01:198:334:01,Introduction To Imaging And Multimedia,"Elgammal, Ahmed",76,15,0,1,4,6,4,0,0,1,6,3,5,0,0,2,7,3,3,0,0.0,1.0,5.0,6.0,3.0,0.0,0.0,1.0,6.0,4.0,3.0,1.0,0.0,1.0,7.0,3.0,4.0,0.0,0.0,3.0,2.0,5.0,5.0,0.0,0.0,4.0,3.0,4.0,4.0,0.0,2.0,1.0,4.0,5.0,3.0,0.0,1.0,3.0,1.0,6.0,4.0,0.0,3.9,3.8,3.5,3.7,3.6,3.7,3.8,3.5,3.4,3.6
Fall,2021,01:198:336:01,Prin Info & Data Mgt,"Imielinski, Tomasz",150,52,1,6,5,20,19,1,2,3,7,16,23,1,3,2,4,23,18,2,0.0,2.0,5.0,16.0,28.0,1.0,0.0,4.0,5.0,18.0,21.0,4.0,3.0,4.0,7.0,17.0,20.0,1.0,0.0,1.0,7.0,16.0,26.0,2.0,0.0,0.0,13.0,16.0,23.0,0.0,2.0,4.0,3.0,23.0,19.0,1.0,3.0,3.0,4.0,20.0,22.0,0.0,4.0,4.1,4.0,4.4,4.2,3.9,4.3,4.2,4.0,4.1
Fall,2021,01:198:336:04,Prin Info & Data Mgt,"Miranda Garcia, Antonio",202,42,2,0,5,22,11,2,6,7,9,12,8,0,3,3,9,17,9,1,4.0,0.0,6.0,19.0,10.0,3.0,2.0,2.0,13.0,15.0,8.0,2.0,3.0,4.0,9.0,14.0,11.0,1.0,1.0,3.0,3.0,19.0,14.0,2.0,1.0,0.0,13.0,15.0,11.0,2.0,3.0,5.0,9.0,13.0,11.0,1.0,4.0,3.0,8.0,15.0,10.0,2.0,4.0,3.2,3.6,3.8,3.6,3.6,4.1,3.9,3.6,3.6
Fall,2021,01:198:344:01,Dsgn&anal Comp Algor,"Zhang, Yongfeng",260,76,0,0,7,16,50,3,1,2,7,22,41,3,1,1,13,19,39,3,1.0,1.0,4.0,23.0,44.0,3.0,1.0,0.0,6.0,19.0,44.0,6.0,1.0,2.0,8.0,21.0,41.0,3.0,0.0,0.0,6.0,25.0,44.0,1.0,0.0,4.0,11.0,33.0,27.0,1.0,0.0,1.0,8.0,18.0,46.0,3.0,0.0,1.0,8.0,25.0,41.0,1.0,4.6,4.4,4.3,4.5,4.5,4.4,4.5,4.1,4.5,4.4
Fall,2021,01:198:344:05,Dsgn&anal Comp Algor,"Farach-Colton, Martin",195,42,4,3,6,14,15,0,4,3,8,13,14,0,6,3,10,8,13,2,4.0,5.0,9.0,11.0,13.0,0.0,3.0,3.0,8.0,12.0,16.0,0.0,7.0,5.0,11.0,6.0,12.0,1.0,4.0,8.0,6.0,11.0,12.0,1.0,4.0,5.0,12.0,11.0,9.0,1.0,10.0,3.0,9.0,8.0,10.0,2.0,3.0,10.0,11.0,5.0,11.0,2.0,3.8,3.7,3.5,3.6,3.8,3.3,3.5,3.4,3.1,3.3
Fall,2021,01:198:352:01,Internet Technology,"Martin, Richard",121,33,10,10,3,4,4,2,14,9,4,4,1,1,8,6,8,7,3,1,10.0,6.0,6.0,5.0,3.0,3.0,5.0,3.0,4.0,14.0,5.0,2.0,12.0,3.0,5.0,8.0,4.0,1.0,7.0,5.0,7.0,8.0,5.0,1.0,2.0,1.0,7.0,13.0,9.0,1.0,16.0,5.0,4.0,5.0,2.0,1.0,11.0,7.0,7.0,3.0,4.0,1.0,2.4,2.0,2.7,2.5,3.4,2.7,3.0,3.8,2.1,2.4
Fall,2021,01:198:352:04,Internet Technology,"Zhang, Desheng",133,29,0,0,3,5,21,0,0,0,4,9,16,0,0,0,4,13,12,0,0.0,0.0,3.0,7.0,19.0,0.0,0.0,0.0,2.0,7.0,19.0,1.0,0.0,1.0,3.0,11.0,14.0,0.0,0.0,1.0,2.0,12.0,14.0,0.0,0.0,1.0,9.0,11.0,8.0,0.0,0.0,0.0,3.0,9.0,17.0,0.0,0.0,0.0,5.0,14.0,10.0,0.0,4.6,4.4,4.3,4.6,4.6,4.3,4.3,3.9,4.5,4.2
Fall,2021,01:198:416:01,Oper System Design,"Nath, Badri",67,14,0,1,0,8,5,0,1,0,1,7,5,0,0,0,1,8,5,0,0.0,0.0,1.0,8.0,5.0,0.0,0.0,0.0,0.0,9.0,4.0,1.0,0.0,1.0,2.0,7.0,4.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,4.0,9.0,1.0,0.0,0.0,1.0,9.0,4.0,0.0,0.0,0.0,2.0,7.0,5.0,0.0,4.2,4.1,4.3,4.3,4.3,4.0,4.6,4.7,4.2,4.2
Fall,2021,01:198:417:01,Distributed Systems: Concepts And Design,"Krzyzanowski, Paul",27,9,0,0,0,2,7,0,0,0,1,1,7,0,0,1,0,2,6,0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,4.8,4.7,4.4,4.6,4.8,4.6,4.8,4.6,4.7,4.8
Fall,2021,01:198:419:90,Computer Security,"Ma, Shiqing",31,9,0,1,3,2,2,1,0,1,3,3,1,1,0,2,2,2,2,1,0.0,1.0,1.0,3.0,3.0,1.0,0.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,3.0,1.0,1.0,2.0,1.0,0.0,3.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,3.6,3.5,3.5,4.0,4.0,3.1,3.5,4.0,3.0,3.0
Fall,2021,01:198:428:90,Introduction To Computer Graphics,"Kapadia, Mubbasir",44,9,0,1,3,3,2,0,0,1,2,2,2,2,1,0,5,2,1,0,0.0,1.0,3.0,2.0,3.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,0.0,1.0,3.0,3.0,2.0,0.0,1.0,0.0,1.0,4.0,3.0,0.0,0.0,0.0,3.0,4.0,2.0,0.0,1.0,0.0,4.0,3.0,1.0,0.0,0.0,1.0,2.0,4.0,2.0,0.0,3.7,3.7,3.2,3.8,4.0,3.7,3.9,3.9,3.3,3.8
Fall,2021,01:198:437:01,Database Systems Implementation,"Deng, Dong",8,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Fall,2021,01:198:439:01,Introduction To Data Science,"Gunawardena, Ananda",137,31,1,2,2,19,7,0,1,4,4,14,8,0,1,3,6,13,8,0,1.0,0.0,1.0,19.0,10.0,0.0,1.0,0.0,2.0,18.0,10.0,0.0,1.0,1.0,9.0,14.0,6.0,0.0,1.0,0.0,4.0,13.0,11.0,2.0,0.0,0.0,0.0,17.0,12.0,2.0,1.0,1.0,7.0,14.0,8.0,0.0,1.0,2.0,3.0,15.0,8.0,2.0,3.9,3.8,3.8,4.2,4.2,3.7,4.1,4.4,3.9,3.9
Fall,2021,01:198:439:90,Introduction To Data Science,"Gunawardena, Ananda",50,13,0,0,3,6,3,1,0,0,2,7,3,1,1,1,1,5,4,1,0.0,0.0,1.0,7.0,4.0,1.0,0.0,0.0,1.0,6.0,6.0,0.0,0.0,0.0,1.0,5.0,7.0,0.0,1.0,0.0,2.0,2.0,7.0,1.0,1.0,0.0,1.0,4.0,6.0,1.0,0.0,0.0,3.0,6.0,4.0,0.0,0.0,1.0,2.0,2.0,6.0,2.0,4.0,4.1,3.8,4.3,4.4,4.5,4.2,4.2,4.1,4.2
Fall,2021,01:198:440:01,Introduction To Artificial Intelligence,"Boularias, Abdeslam",141,25,0,1,3,10,11,0,0,0,3,9,13,0,0,1,2,13,9,0,0.0,0.0,0.0,14.0,11.0,0.0,0.0,0.0,0.0,13.0,11.0,1.0,0.0,1.0,2.0,12.0,10.0,0.0,0.0,0.0,2.0,12.0,11.0,0.0,0.0,0.0,2.0,13.0,10.0,0.0,0.0,2.0,1.0,12.0,10.0,0.0,0.0,2.0,2.0,12.0,9.0,0.0,4.2,4.4,4.2,4.4,4.5,4.2,4.4,4.3,4.2,4.1
Fall,2021,01:198:452:01,Formal Lang&automata,"Allender, Eric",24,11,0,0,1,2,8,0,0,0,1,1,9,0,0,0,1,1,9,0,0.0,0.0,1.0,1.0,8.0,1.0,0.0,0.0,1.0,2.0,8.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,0.0,2.0,2.0,7.0,0.0,0.0,0.0,5.0,1.0,4.0,1.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,4.6,4.7,4.7,4.7,4.6,4.6,4.5,3.9,4.6,4.4
Fall,2021,01:198:460:01,Introduction to Computational Robotics,"Bekris, Kostas",37,10,0,1,2,4,3,0,0,0,2,4,3,1,0,2,0,5,3,0,0.0,0.0,3.0,2.0,4.0,1.0,0.0,1.0,3.0,3.0,2.0,1.0,0.0,1.0,4.0,2.0,3.0,0.0,0.0,1.0,3.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,2.0,1.0,2.0,3.0,2.0,0.0,1.0,2.0,3.0,1.0,3.0,0.0,3.9,4.1,3.9,4.1,3.7,3.7,3.9,4.6,3.2,3.3
Fall,2021,01:198:461:01,Machine Learning Principles,"Lee, Jang Sun",35,22,0,0,1,8,12,1,0,0,1,5,15,1,0,0,2,5,14,1,0.0,0.0,1.0,2.0,18.0,1.0,0.0,0.0,0.0,2.0,18.0,2.0,0.0,0.0,1.0,3.0,17.0,1.0,0.0,0.0,0.0,5.0,17.0,0.0,0.0,0.0,2.0,6.0,14.0,0.0,0.0,1.0,0.0,7.0,13.0,1.0,0.0,1.0,1.0,5.0,15.0,0.0,4.5,4.7,4.6,4.8,4.9,4.8,4.8,4.6,4.5,4.6
Fall,2022,01:198:107:01,Computing For Math And The Sciences,"Motto, Douglas",26,12,0,1,1,5,4,1,0,0,1,7,3,1,1,2,3,4,1,1,0.0,0.0,2.0,7.0,2.0,1.0,0.0,1.0,1.0,6.0,3.0,1.0,0.0,1.0,3.0,4.0,3.0,1.0,0.0,2.0,3.0,4.0,2.0,1.0,3.0,1.0,4.0,2.0,1.0,1.0,0.0,2.0,1.0,6.0,2.0,1.0,1.0,2.0,1.0,6.0,1.0,1.0,4.1,4.2,3.2,4.0,4.0,3.8,3.6,2.7,3.7,3.4
