semester,year,course_code,course_name,instructor,enrollment,responses,Q1_1,Q1_2,Q1_3,Q1_4,Q1_5,N/A_Q1,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,N/A_Q2,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,N/A_Q3,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,N/A_Q4,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,N/A_Q5,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,N/A_Q6,Q7_1,Q7_2,Q7_3,Q7_4,Q7_5,N/A_Q7,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,N/A_Q8,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,N/A_Q9,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,N/A_Q10,section_mean_Q1,section_mean_Q2,section_mean_Q3,section_mean_Q4,section_mean_Q5,section_mean_Q6,section_mean_Q7,section_mean_Q8,section_mean_Q9,section_mean_Q10
Fall,2017,01:640:152:38,CALC II MATH/PHYS,Jones Edna L.,22,7,1,0,2,2,2,0,1,1,0,3,2,0,2,0,1,3,1,0,1,0,2,2,2,0,1,1,1,1,3,0,2,0,0,2,2,1,2,1,1,1,2,0,2,0,1,2,2,0,1,1,1,3,1,0,1,1,2,2,1,0,3.6,3.6,3.1,3.6,3.6,3.3,3,3.3,3.3,3.1
Fall,2017,01:640:152:40,CALC II MATH/PHYS (Lecture),Peterson Stephen,81,33,0,0,3,4,26,0,0,0,4,6,23,0,0,0,9,4,20,0,0,0,4,7,22,0,0,0,3,7,23,0,0,1,4,9,18,1,0,1,4,5,22,1,2,3,8,2,17,1,0,1,3,7,21,1,0,2,6,6,18,1,4.7,4.6,4.3,4.6,4.6,4.4,4.5,3.9,4.5,4.3
Fall,2017,01:640:152:43,CALC II MATH/PHYS (Lecture),Laugwitz Robert Uwe,74,34,1,0,5,9,19,0,0,2,4,14,14,0,1,3,9,10,11,0,0,2,7,11,13,1,0,3,5,13,12,1,0,5,6,13,10,0,0,3,6,9,16,0,0,2,7,9,16,0,0,4,6,14,9,1,2,4,7,8,12,1,4.3,4.2,3.8,4.1,4,3.8,4.1,4.2,3.9,3.7
Fall,2017,01:640:152:H1,CALC II MATH/PHYS,Tsipenyuk Natalya,22,12,1,0,2,3,6,0,1,0,4,3,4,0,1,1,1,5,4,0,1,0,4,3,4,0,1,2,3,3,3,0,1,0,2,5,4,0,1,1,3,3,4,0,1,1,4,2,4,0,1,0,2,5,4,0,1,0,4,3,4,0,4.1,3.8,3.8,3.8,3.4,3.9,3.7,3.6,3.9,3.8
Fall,2017,01:640:152:H1,CALC II MATH/PHYS (Lecture),Huang Xiaojun,41,21,2,2,3,6,8,0,1,1,5,7,7,0,1,2,2,7,9,0,1,0,1,6,13,0,1,0,0,7,13,0,2,2,6,4,7,0,1,1,1,11,7,0,1,2,2,10,6,0,2,3,5,4,7,0,1,2,5,7,6,0,3.8,3.9,4,4.4,4.5,3.6,4.1,3.9,3.5,3.7
Fall,2017,01:640:152:H2,CALC II MATH/PHYS,Tsipenyuk Natalya,19,8,0,0,0,3,4,1,0,0,0,4,4,0,0,2,2,2,2,0,0,2,0,3,3,0,0,1,0,3,4,0,0,1,2,2,3,0,0,1,1,4,2,0,0,1,2,3,2,0,0,0,4,1,3,0,0,0,4,1,3,0,4.6,4.5,3.5,3.9,4.3,3.9,3.9,3.8,3.9,3.9
Fall,2017,01:640:192:H1,HONORS CALCULUS II,Nussbaum Roger,8,6,0,2,1,2,1,0,0,0,3,2,1,0,1,1,2,2,0,0,0,2,2,1,1,0,0,0,2,1,3,0,0,3,1,2,0,0,0,1,1,3,1,0,0,0,1,2,3,0,1,1,2,1,1,0,0,2,3,1,0,0,3.3,3.7,2.8,3.2,4.2,2.8,3.7,4.3,3,2.8
Fall,2017,01:640:244:01,DIFF EQS/ENGR&PHYS (Lecture),Rong Xiaochun,77,38,6,6,12,5,9,0,5,5,12,11,5,0,9,4,11,10,4,0,1,2,9,12,14,0,0,3,8,9,17,1,5,11,8,10,4,0,3,4,12,11,8,0,2,5,9,11,10,1,8,9,12,7,2,0,3,8,14,10,3,0,3.1,3.2,2.9,4,4.1,2.9,3.5,3.6,2.6,3.1
Fall,2017,01:640:244:04,DIFF EQS/ENGR&PHYS (Lecture),Rainsford Augusta,55,33,5,8,6,9,5,0,9,4,5,9,6,0,6,6,10,7,4,0,4,4,5,9,10,1,6,4,3,10,10,0,8,6,7,7,5,0,5,1,8,10,9,0,4,1,10,13,5,0,10,4,7,11,1,0,6,6,6,12,3,0,3,3,2.9,3.5,3.4,2.9,3.5,3.4,2.7,3
Fall,2017,01:640:244:06,DIFF EQS/ENGR&PHYS (Lecture),Soffer Avraham,67,31,3,3,8,8,8,1,5,3,5,9,8,1,4,8,4,8,6,1,3,2,5,12,8,1,1,0,7,14,8,1,3,9,12,5,1,1,3,3,7,13,4,1,1,4,7,13,5,1,6,6,8,8,2,1,4,3,9,12,2,1,3.5,3.4,3.1,3.7,3.9,2.7,3.4,3.6,2.8,3.2
Fall,2017,01:640:244:09,DIFF EQS/ENGR&PHYS (Lecture),Lu Siyuan,59,35,1,0,5,5,24,0,0,1,4,11,19,0,0,3,9,7,16,0,0,2,3,8,22,0,0,3,4,10,18,0,0,2,13,10,10,0,0,3,4,14,14,0,3,4,7,11,9,1,2,2,10,11,10,0,0,3,8,16,7,1,4.5,4.4,4,4.4,4.2,3.8,4.1,3.6,3.7,3.8
Fall,2017,01:640:244:12,DIFF EQS/ENGR&PHYS (Lecture),Coulson Bud,46,13,2,2,2,5,2,0,3,2,2,2,4,0,3,4,1,4,1,0,1,0,3,2,7,0,1,2,0,3,7,0,3,1,4,4,1,0,1,2,3,3,4,0,0,2,6,2,3,0,2,1,5,5,0,0,2,1,5,5,0,0,3.2,3.2,2.7,4.1,4,2.9,3.5,3.5,3,3
Fall,2017,01:640:244:12,DIFF EQS/ENGR&PHYS,Tsipenyuk Natalya,11,2,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,2,0,0,4.5,4.5,4,4.5,4.5,4,4,4,4.5,4
Fall,2017,01:640:244:14,DIFF EQS/ENGR&PHYS,Tsipenyuk Natalya,17,10,0,0,0,1,9,0,0,0,0,1,9,0,0,0,1,1,8,0,0,0,0,1,9,0,0,0,0,0,10,0,0,1,0,2,7,0,0,0,0,3,7,0,0,1,4,2,3,0,0,0,1,0,9,0,0,0,1,6,3,0,4.9,4.9,4.7,4.9,5,4.5,4.7,3.7,4.8,4.2
Fall,2017,01:640:250:01,INTRO LINEAR ALGEBRA,Shtelen Vladimir,79,38,0,2,1,5,30,0,0,2,4,9,23,0,1,2,5,9,21,0,0,1,1,11,25,0,0,1,3,10,24,0,1,3,4,9,21,0,0,2,4,11,21,0,1,4,11,7,15,0,1,2,5,11,19,0,0,2,6,12,18,0,4.7,4.4,4.2,4.6,4.5,4.2,4.3,3.8,4.2,4.2
Fall,2017,01:640:250:02,INTRO LINEAR ALGEBRA,Buch Anders,82,23,2,2,1,4,14,0,1,0,3,4,15,0,3,1,4,4,10,1,1,1,2,6,13,0,1,0,3,8,11,0,2,2,3,6,10,0,2,1,4,6,10,0,3,2,7,4,7,0,1,3,3,6,10,0,2,2,3,5,11,0,4.1,4.4,3.8,4.3,4.2,3.9,3.9,3.4,3.9,3.9
Fall,2017,01:640:250:03,INTRO LINEAR ALGEBRA,Qi Zhi,78,28,1,2,4,6,15,0,3,1,5,8,11,0,1,4,6,5,12,0,0,0,6,8,14,0,0,3,2,6,16,1,3,0,5,9,11,0,2,1,3,8,14,0,1,0,10,6,11,0,3,1,3,10,10,1,1,3,4,8,12,0,4.1,3.8,3.8,4.3,4.3,3.9,4.1,3.9,3.9,4
Fall,2017,01:640:250:05,INTRO LINEAR ALGEBRA,Kallupalam Balasubram Moulik,85,27,2,2,5,5,13,0,2,3,4,6,12,0,5,3,4,8,7,0,3,3,4,4,13,0,4,2,5,6,10,0,5,5,5,7,5,0,2,2,9,6,8,0,4,3,9,8,3,0,2,8,2,9,6,0,3,6,3,9,6,0,3.9,3.9,3.3,3.8,3.6,3.1,3.6,3.1,3.3,3.3
Fall,2017,01:640:250:06,INTRO LINEAR ALGEBRA,Qi Zhi,86,30,4,1,4,5,15,1,1,5,4,6,13,1,7,3,3,6,10,1,4,2,5,6,12,1,6,1,5,8,9,1,5,5,5,4,10,1,3,5,3,9,9,1,2,3,5,8,9,3,7,2,4,7,9,1,6,3,3,9,8,1,3.9,3.9,3.3,3.7,3.5,3.3,3.6,3.7,3.3,3.3
Fall,2017,01:640:250:09,INTRO LINEAR ALGEBRA,Kallupalam Balasubram Moulik,81,29,3,2,7,8,7,2,3,2,4,9,10,1,2,7,8,3,9,0,2,4,3,8,12,0,5,4,5,5,10,0,3,6,10,3,7,0,2,3,11,6,7,0,3,6,8,4,8,0,4,4,8,6,7,0,5,2,9,5,7,1,3.5,3.8,3.3,3.8,3.4,3.2,3.5,3.3,3.3,3.3
Fall,2017,01:640:250:10,INTRO LINEAR ALGEBRA,Chanillo Sagun,85,28,0,2,3,8,15,0,3,8,7,4,6,0,3,5,10,6,4,0,2,6,7,7,6,0,4,2,9,8,5,0,2,8,9,5,4,0,1,2,8,10,7,0,4,3,9,6,4,2,5,3,5,11,3,1,3,1,11,7,6,0,4.3,3.1,3.1,3.3,3.3,3,3.7,3.1,3.2,3.4
Fall,2017,01:640:250:15,INTRO LINEAR ALGEBRA,Wu Chenxi,80,28,2,0,5,4,17,0,2,2,3,4,17,0,2,1,7,4,14,0,0,1,3,3,21,0,0,0,4,3,21,0,2,1,5,6,14,0,3,1,3,6,15,0,1,3,8,3,13,0,3,1,4,6,14,0,3,0,3,9,13,0,4.2,4.1,4,4.6,4.6,4,4,3.9,4,4
Fall,2017,01:640:250:C1,INTRO LINEAR ALGEBRA,Goonetilleke Lasantha,56,9,0,1,0,0,8,0,0,1,0,1,7,0,0,0,2,3,4,0,1,0,0,2,6,0,1,0,1,0,6,1,1,0,1,0,7,0,0,1,0,1,7,0,0,0,2,3,4,0,0,1,0,1,7,0,0,0,1,3,5,0,4.7,4.6,4.2,4.3,4.3,4.3,4.6,4.2,4.6,4.4
Fall,2017,01:640:250:C2,INTRO LINEAR ALGEBRA,Traldi Eliane,52,22,0,0,2,3,16,1,0,0,3,1,17,1,1,1,3,4,12,1,0,0,0,3,17,2,0,0,2,5,14,1,1,1,2,4,13,1,1,1,3,6,10,1,0,2,4,4,11,1,0,0,3,6,12,1,0,0,3,7,11,1,4.7,4.7,4.2,4.9,4.6,4.3,4.1,4.1,4.4,4.4
Fall,2017,01:640:250:C3,INTRO LINEAR ALGEBRA,Goonetilleke Lasantha,75,25,0,1,0,4,20,0,0,1,1,3,20,0,0,2,4,6,13,0,0,1,3,3,18,0,0,1,2,7,15,0,0,1,5,5,14,0,0,1,6,3,15,0,1,3,6,9,6,0,0,1,1,8,15,0,0,2,5,8,10,0,4.7,4.7,4.2,4.5,4.4,4.3,4.3,3.6,4.5,4
Fall,2017,01:640:251:01,MULTIVARIABLE CALC (Lecture),Tarasca Nicola,83,43,0,0,1,9,33,0,0,0,1,9,33,0,0,0,3,16,24,0,0,0,0,5,38,0,0,0,0,5,38,0,0,0,1,15,27,0,0,1,2,11,29,0,3,1,9,9,21,0,0,0,1,8,34,0,0,1,1,17,24,0,4.7,4.7,4.5,4.9,4.9,4.6,4.6,4,4.8,4.5
Fall,2017,01:640:251:04,MULTIVARIABLE CALC (Lecture),Zeilberger Doron,88,33,0,1,1,7,24,0,0,0,0,8,25,0,0,0,0,7,26,0,0,0,1,4,28,0,1,2,3,6,21,0,0,0,1,6,26,0,0,0,1,7,25,0,0,2,3,10,18,0,0,0,1,7,25,0,0,0,1,9,23,0,4.6,4.8,4.8,4.8,4.3,4.8,4.7,4.3,4.7,4.7
Fall,2017,01:640:251:04,MULTIVARIABLE CALC,Tsipenyuk Natalya,29,11,0,0,2,2,7,0,0,0,3,0,8,0,0,0,3,4,4,0,0,1,1,2,7,0,0,1,1,4,5,0,0,1,2,2,6,0,0,1,1,4,5,0,0,1,3,2,4,1,0,0,3,1,7,0,0,0,3,2,6,0,4.5,4.5,4.1,4.4,4.2,4.2,4.2,3.9,4.4,4.3
Fall,2017,01:640:251:06,MULTIVARIABLE CALC,Tsipenyuk Natalya,31,12,1,0,1,2,8,0,1,0,0,1,10,0,1,0,1,3,7,0,1,0,0,1,10,0,1,0,0,3,8,0,1,0,0,4,7,0,1,0,0,4,7,0,1,0,1,6,4,0,1,0,0,4,7,0,1,0,1,3,7,0,4.3,4.6,4.3,4.6,4.4,4.3,4.3,4,4.3,4.3
Fall,2017,01:640:251:07,MULTIVARIABLE CALC,Tsipenyuk Natalya,28,8,0,0,1,1,6,0,0,0,2,0,6,0,0,0,3,1,4,0,0,0,1,1,6,0,0,0,2,1,5,0,0,0,2,3,3,0,0,0,1,4,3,0,0,1,3,1,3,0,0,0,2,1,5,0,0,0,2,2,4,0,4.6,4.5,4.1,4.6,4.4,4.1,4.3,3.8,4.4,4.3
Fall,2017,01:640:251:08,MULTIVARIABLE CALC (lecture),Nakamura Kei,81,42,0,7,4,10,21,0,0,2,8,11,21,0,0,8,6,13,15,0,0,3,6,12,20,1,0,6,4,9,22,1,0,5,8,13,16,0,0,3,8,12,18,1,1,3,5,14,17,2,2,5,7,14,14,0,0,6,8,17,11,0,4.1,4.2,3.8,4.2,4.2,4,4.1,4.1,3.8,3.8
Fall,2017,01:640:251:08,MULTIVARIABLE CALC,Marszalek Wieslaw,27,16,0,1,0,6,9,0,0,2,0,6,8,0,0,2,2,6,6,0,0,2,1,7,6,0,0,2,2,5,7,0,0,1,3,7,5,0,0,1,2,8,5,0,1,1,2,5,6,1,0,1,1,8,6,0,0,1,2,9,4,0,4.4,4.3,4,4.1,4.1,4,4.1,3.9,4.2,4
Fall,2017,01:640:251:09,MULTIVARIABLE CALC,Marszalek Wieslaw,27,14,1,0,2,0,11,0,1,0,1,1,11,0,1,0,2,4,7,0,1,1,1,3,8,0,2,0,1,3,8,0,1,0,3,3,7,0,1,0,2,4,7,0,1,0,2,3,8,0,1,1,3,2,7,0,1,0,2,4,7,0,4.4,4.5,4.1,4.1,4.1,4.1,4.1,4.2,3.9,4.1
Fall,2017,01:640:251:11,MULTIVARIABLE CALC,Marszalek Wieslaw,27,10,0,0,2,2,6,0,0,0,3,2,5,0,0,0,5,2,3,0,0,1,4,2,3,0,2,0,3,3,2,0,0,0,4,2,4,0,0,0,3,4,3,0,0,2,2,2,4,0,0,1,3,4,2,0,0,0,4,4,2,0,4.4,4.2,3.8,3.7,3.3,4,4,3.8,3.7,3.8
Fall,2017,01:640:251:12,MULTIVARIABLE CALC (Lecture),Retakh Vladimir,85,44,0,0,1,10,32,1,0,0,7,12,24,1,0,1,3,12,26,2,0,0,2,9,32,1,0,1,3,13,26,1,0,1,4,11,27,1,0,0,4,8,31,1,1,2,4,10,26,1,0,0,5,12,26,1,0,0,3,13,27,1,4.7,4.4,4.5,4.7,4.5,4.5,4.6,4.4,4.5,4.6
Fall,2017,01:640:251:15,MULTIVARIABLE CALC,Yigit Tarik,25,16,0,0,1,3,12,0,0,0,3,2,11,0,0,1,4,3,8,0,0,1,1,3,11,0,1,1,0,4,10,0,1,0,4,1,10,0,1,2,2,2,9,0,1,0,4,4,7,0,0,1,2,4,8,1,0,2,2,7,5,0,4.7,4.5,4.1,4.5,4.3,4.2,4,4,4.3,3.9
Fall,2017,01:640:251:15,MULTIVARIABLE CALC (Lecture),Luo Feng,84,51,1,3,3,16,28,0,2,5,7,14,22,1,1,7,10,11,21,1,0,6,3,14,27,1,1,1,8,16,24,1,3,6,9,12,20,1,3,2,6,17,22,1,1,1,15,13,20,1,3,3,9,17,18,1,3,6,9,15,17,1,4.3,4,3.9,4.2,4.2,3.8,4.1,4,3.9,3.7
Fall,2017,01:640:251:16,MULTIVARIABLE CALC,Yigit Tarik,31,25,0,0,0,8,17,0,0,0,1,8,16,0,0,1,3,7,14,0,0,0,2,6,17,0,0,2,1,7,15,0,0,1,2,7,15,0,0,2,1,7,15,0,1,1,5,8,10,0,0,1,2,5,17,0,1,1,3,8,12,0,4.7,4.6,4.4,4.6,4.4,4.4,4.4,4,4.5,4.2
Fall,2017,01:640:251:17,MULTIVARIABLE CALC,Yigit Tarik,28,19,0,0,1,2,15,1,0,0,1,4,13,1,0,0,2,4,12,1,0,0,1,3,14,1,0,0,2,2,14,1,0,1,1,4,12,1,0,0,4,3,11,1,1,0,5,4,8,1,0,1,0,5,12,1,0,1,3,6,8,1,4.8,4.7,4.6,4.7,4.7,4.5,4.4,4,4.6,4.2
Fall,2017,01:640:251:18,MULTIVARIABLE CALC (Lecture),Molnar David,84,35,1,5,3,10,16,0,3,4,2,10,15,1,2,6,8,6,13,0,3,5,5,7,14,1,8,8,8,6,5,0,6,5,11,6,7,0,3,6,9,10,6,1,4,4,11,6,10,0,3,7,9,9,7,0,4,9,7,9,6,0,4,3.9,3.6,3.7,2.8,3.1,3.3,3.4,3.3,3.1
Fall,2017,01:640:251:18,MULTIVARIABLE CALC,Ullman Peter,27,9,1,2,1,3,2,0,1,1,1,5,1,0,0,3,2,1,3,0,0,1,1,4,3,0,0,3,5,1,0,0,0,4,1,2,2,0,1,3,1,3,1,0,1,1,1,2,3,1,0,5,1,2,1,0,3,2,3,1,0,0,3.3,3.4,3.4,4,2.8,3.2,3,3.6,2.9,2.2
Fall,2017,01:640:251:19,MULTIVARIABLE CALC,Ullman Peter,28,11,0,1,2,2,6,0,0,1,1,2,7,0,0,0,1,4,6,0,0,1,0,3,7,0,0,1,0,3,7,0,1,0,0,5,5,0,0,0,1,3,7,0,0,1,1,3,6,0,0,0,1,4,6,0,0,0,1,4,6,0,4.2,4.4,4.5,4.5,4.5,4.2,4.6,4.3,4.5,4.5
Fall,2017,01:640:251:20,MULTIVARIABLE CALC,Ullman Peter,29,13,0,0,0,4,9,0,0,0,0,4,9,0,0,0,2,3,8,0,0,0,0,3,10,0,0,0,1,4,8,0,0,0,0,4,9,0,0,1,1,4,7,0,0,0,4,3,6,0,0,0,0,5,8,0,0,0,2,5,6,0,4.7,4.7,4.5,4.8,4.5,4.7,4.3,4.2,4.6,4.3
Fall,2017,01:640:251:22,MULTIVARIABLE CALC (Lecture),Prevost Shari,79,35,2,0,4,8,21,0,2,0,5,12,16,0,4,1,5,10,15,0,2,1,4,9,19,0,2,6,1,9,17,0,3,3,8,7,14,0,2,0,4,10,19,0,4,1,6,8,16,0,2,4,3,12,14,0,2,3,6,11,13,0,4.3,4.1,3.9,4.2,3.9,3.7,4.3,3.9,3.9,3.9
Fall,2017,01:640:251:22,MULTIVARIABLE CALC,Peterson Stephen,26,13,0,0,0,2,11,0,0,0,1,1,11,0,0,0,0,3,10,0,0,0,1,2,10,0,0,0,1,1,11,0,0,0,1,2,10,0,0,0,0,4,9,0,0,0,4,1,8,0,0,0,0,3,10,0,0,0,2,1,10,0,4.9,4.8,4.8,4.7,4.8,4.7,4.7,4.3,4.8,4.6
Fall,2017,01:640:251:23,MULTIVARIABLE CALC,Peterson Stephen,27,11,0,0,4,2,5,0,0,1,1,3,6,0,0,0,1,4,6,0,0,1,2,3,5,0,0,0,0,5,6,0,0,1,0,4,6,0,0,0,0,5,6,0,0,0,1,4,6,0,0,0,1,4,6,0,0,1,0,5,5,0,4.1,4.3,4.5,4.1,4.6,4.4,4.6,4.5,4.5,4.3
Fall,2017,01:640:251:24,MULTIVARIABLE CALC,Peterson Stephen,26,10,0,0,2,2,6,0,0,0,0,4,6,0,0,0,3,2,5,0,0,1,2,1,6,0,0,0,1,2,7,0,0,0,2,2,6,0,0,0,1,3,6,0,0,1,2,2,5,0,0,0,0,4,6,0,0,0,1,4,5,0,4.4,4.6,4.2,4.2,4.6,4.4,4.5,4.1,4.6,4.4
Fall,2017,01:640:251:25,MULTIVARIABLE CALC,Marszalek Wieslaw,27,11,0,0,1,3,7,0,0,1,1,2,7,0,0,0,2,3,6,0,0,1,1,2,7,0,0,0,1,4,6,0,0,1,1,4,5,0,0,0,2,4,5,0,0,1,2,4,4,0,0,2,2,3,4,0,0,0,2,5,3,1,4.6,4.4,4.4,4.4,4.5,4.2,4.3,4,3.8,4.1
Fall,2017,01:640:251:25,MULTIVARIABLE CALC (Lecture),Jiang Xumin,86,41,2,1,2,6,30,0,2,0,5,6,28,0,2,0,6,5,28,0,2,0,2,10,27,0,1,1,5,12,22,0,2,0,4,11,24,0,2,1,2,13,23,0,2,2,6,10,21,0,2,1,5,14,19,0,2,0,5,15,18,1,4.5,4.4,4.4,4.5,4.3,4.3,4.3,4.1,4.2,4.2
Fall,2017,01:640:251:26,MULTIVARIABLE CALC,Marszalek Wieslaw,30,17,0,0,1,4,12,0,0,0,2,5,10,0,0,0,5,4,8,0,0,0,3,4,10,0,0,1,1,3,12,0,0,1,3,4,9,0,0,0,2,5,10,0,0,1,4,4,8,0,0,0,3,4,10,0,0,0,4,4,9,0,4.7,4.5,4.2,4.4,4.5,4.2,4.5,4.1,4.4,4.3
Fall,2017,01:640:251:27,MULTIVARIABLE CALC,Marszalek Wieslaw,29,16,0,0,0,1,15,0,0,0,0,2,14,0,0,0,1,3,12,0,0,0,1,3,12,0,0,0,0,6,10,0,0,0,1,5,10,0,0,0,0,1,15,0,0,0,3,2,11,0,0,0,0,2,13,1,0,0,0,6,10,0,4.9,4.9,4.7,4.7,4.6,4.6,4.9,4.5,4.9,4.6
Fall,2017,01:640:251:28,MULTIVARIABLE CALC (Lecture),Shtelen Vladimir,73,29,0,2,1,6,19,1,1,1,2,8,17,0,1,3,8,5,12,0,2,0,3,10,14,0,1,2,2,10,14,0,3,5,4,7,10,0,1,2,4,7,15,0,2,2,7,7,11,0,1,0,10,10,8,0,2,1,7,13,6,0,4.5,4.3,3.8,4.2,4.2,3.6,4.1,3.8,3.8,3.7
Fall,2017,01:640:251:31,MULTIVARIABLE CALC (Lecture),Harker Shaun R,75,24,1,2,7,6,8,0,1,1,4,8,9,1,0,2,7,8,7,0,0,1,5,6,12,0,1,2,5,5,11,0,1,1,8,7,7,0,1,1,7,8,7,0,0,5,7,5,7,0,1,3,6,5,9,0,0,2,8,8,6,0,3.8,4,3.8,4.2,4,3.8,3.8,3.6,3.8,3.8
Fall,2017,01:640:251:34,MULTIVARIABLE CALC (Lecture),Shtelen Vladimir,42,20,0,0,3,8,9,0,0,1,5,8,6,0,2,0,7,7,4,0,0,0,3,9,8,0,0,1,5,4,10,0,2,1,7,5,5,0,1,1,3,6,9,0,2,0,4,8,6,0,1,0,6,9,4,0,1,1,3,12,3,0,4.3,4,3.6,4.3,4.2,3.5,4.1,3.8,3.8,3.8
Fall,2017,01:640:251:H1,MULTIVARIABLE CALC (Lecture),Palmer Joseph Anthony,78,43,0,0,0,5,37,1,0,0,0,4,38,1,0,0,3,8,31,1,0,0,1,3,38,1,0,0,0,9,32,2,0,0,2,9,31,1,0,0,0,6,36,1,0,2,4,7,29,1,0,0,1,6,35,1,0,0,0,10,32,1,4.9,4.9,4.7,4.9,4.8,4.7,4.9,4.5,4.8,4.8
Fall,2017,01:640:251:H4,MULTIVARIABLE CALC (Lecture),Molnar David,60,35,0,1,1,5,28,0,0,1,0,12,22,0,0,1,5,11,18,0,0,1,4,9,21,0,1,5,3,8,18,0,0,3,3,14,15,0,0,1,2,10,22,0,1,2,6,16,10,0,1,0,4,9,21,0,1,1,8,10,15,0,4.7,4.6,4.3,4.4,4.1,4.2,4.5,3.9,4.4,4.1
Fall,2017,01:640:252:01,ELEM DIFF EQUATIONS,Greene James C.,87,34,0,1,5,4,23,1,0,3,4,7,20,0,2,3,3,8,18,0,0,2,5,6,21,0,1,3,6,9,15,0,1,3,8,6,15,1,1,2,10,7,14,0,2,3,10,8,11,0,2,3,5,7,17,0,0,3,8,8,14,1,4.5,4.3,4.1,4.4,4,3.9,3.9,3.7,4,4
Fall,2017,01:640:252:04,ELEM DIFF EQUATIONS,Jiang Xumin,83,31,1,2,3,9,16,0,1,3,3,7,17,0,3,1,7,8,12,0,1,2,6,4,18,0,2,4,4,8,13,0,3,2,7,6,13,0,2,1,5,6,16,1,1,1,5,10,14,0,4,3,3,8,13,0,3,2,5,9,12,0,4.2,4.2,3.8,4.2,3.8,3.8,4.1,4.1,3.7,3.8
Fall,2017,01:640:285:01,INTRO INTEREST THEOR,Salamon Joshua,28,12,0,0,1,2,9,0,0,1,0,2,9,0,0,1,0,4,7,0,0,1,0,1,10,0,0,1,0,2,9,0,0,1,0,2,9,0,0,1,0,3,8,0,0,1,2,1,8,0,1,0,0,3,8,0,1,0,0,2,9,0,4.7,4.6,4.4,4.7,4.6,4.6,4.5,4.3,4.4,4.5
Fall,2017,01:640:291:H1,HONORS CALCULUS III,Carlen Eric,23,11,0,2,1,4,4,0,0,1,3,1,6,0,1,1,1,2,6,0,0,0,2,2,7,0,0,0,1,2,8,0,0,2,4,1,4,0,0,0,1,3,7,0,0,0,0,4,5,2,1,1,3,2,4,0,0,2,1,4,4,0,3.9,4.1,4,4.5,4.6,3.6,4.6,4.6,3.6,3.9
Fall,2017,01:640:300:01,INTRO MATH REASONING,Malik Amita,25,7,2,0,1,2,2,0,2,1,2,0,2,0,2,0,3,0,1,1,1,1,2,1,2,0,2,2,2,0,1,0,2,2,1,0,1,1,2,2,0,2,1,0,2,1,2,0,1,1,2,1,2,1,1,0,2,2,0,2,1,0,3.3,2.9,2.7,3.3,2.4,2.3,2.7,2.5,2.7,2.7
Fall,2017,01:640:300:02,INTRO MATH REASONING,Malik Amita,21,6,1,0,1,4,0,0,1,1,1,3,0,0,1,0,1,3,1,0,1,1,0,1,3,0,1,1,0,2,2,0,1,0,1,3,1,0,1,0,0,2,3,0,1,2,1,2,0,0,1,0,3,1,1,0,1,1,3,1,0,0,3.3,3,3.5,3.7,3.5,3.5,4,2.7,3.2,2.7
Fall,2017,01:640:300:03,INTRO MATH REASONING,Miller Stephen,21,5,0,0,0,1,4,0,0,0,1,0,4,0,0,0,0,1,4,0,0,0,1,0,4,0,0,0,0,1,4,0,0,0,0,2,3,0,0,0,1,2,2,0,0,0,0,3,2,0,0,0,2,0,3,0,0,0,0,2,3,0,4.8,4.6,4.8,4.6,4.8,4.6,4.2,4.4,4.2,4.6
Fall,2017,01:640:300:04,INTRO MATH REASONING,Sussmann Hector,18,3,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,2,0,0,1,0,0,2,0,0,0,0,1,2,0,0,2,0,0,1,0,0,1,0,0,2,0,4,3.7,3.7,3.3,4,4,4,4.7,3,4
Fall,2017,01:640:300:05,INTRO MATH REASONING,Sussmann Hector,20,5,0,0,2,0,3,0,1,0,1,0,3,0,0,1,0,0,4,0,1,1,0,0,3,0,0,0,1,0,4,0,1,0,0,1,3,0,0,0,1,1,3,0,0,0,1,1,2,1,0,1,1,0,3,0,0,0,1,1,3,0,4.2,3.8,4.4,3.6,4.6,4,4.4,4.3,4,4.4
Fall,2017,01:640:300:06,INTRO MATH REASONING,Beck Jozsef,24,7,1,0,2,1,3,0,0,1,1,2,3,0,1,0,0,0,5,1,2,0,0,0,5,0,0,0,1,0,5,1,1,0,0,0,5,1,1,0,2,0,4,0,0,0,1,1,5,0,0,1,0,2,3,1,0,1,1,1,3,1,3.7,4,4.3,3.9,4.7,4.3,3.9,4.6,4.2,4
