semester,year,course_code,course_name,instructor,enrollment,responses,Q1_1,Q1_2,Q1_3,Q1_4,Q1_5,N/A_Q1,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,N/A_Q2,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,N/A_Q3,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,N/A_Q4,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,N/A_Q5,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,N/A_Q6,Q7_1,Q7_2,Q7_3,Q7_4,Q7_5,N/A_Q7,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,N/A_Q8,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,N/A_Q9,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,N/A_Q10,section_mean_Q1,section_mean_Q2,section_mean_Q3,section_mean_Q4,section_mean_Q5,section_mean_Q6,section_mean_Q7,section_mean_Q8,section_mean_Q9,section_mean_Q10
Fall,2021,01:640:151:54,Calc I Math/phys,"Vera, Laurent",49,23,0,1,1,7,14,0,0,1,2,7,13,0,1.0,1.0,2.0,8.0,11.0,0.0,0.0,0.0,3.0,7.0,13.0,0.0,1.0,0.0,3.0,8.0,9.0,2.0,0.0,2.0,2.0,9.0,10.0,0.0,1.0,3.0,6.0,9.0,4.0,0.0,3.0,5.0,5.0,7.0,3.0,0.0,1.0,2.0,1.0,7.0,11.0,1.0,4.0,2.0,7.0,6.0,4.0,0.0,4.5,4.4,4.2,4.4,4.1,4.2,3.5,3.1,4.1,3.2
Fall,2021,01:640:151:GU,Calc I Math/phys,"Sun, Hao",7,4,0,0,0,2,2,0,0,0,0,2,2,0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5
Fall,2021,01:640:151:H1,Calc I Math/phys,"Charnley, Matthew",31,15,0,0,1,6,8,0,0,1,0,3,11,0,0.0,0.0,1.0,7.0,6.0,1.0,0.0,0.0,0.0,4.0,11.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,1.0,7.0,7.0,0.0,0.0,1.0,3.0,6.0,5.0,0.0,0.0,4.0,3.0,3.0,5.0,0.0,0.0,0.0,2.0,6.0,7.0,0.0,1.0,0.0,5.0,7.0,2.0,0.0,4.5,4.6,4.4,4.7,4.0,4.4,4.0,3.6,4.3,3.6
Fall,2021,01:640:151:H4,Calc I Math/phys,"Sesum, Natasa",23,9,0,0,3,3,2,1,0,2,3,2,1,1,0.0,1.0,4.0,2.0,1.0,1.0,0.0,0.0,4.0,2.0,2.0,1.0,0.0,0.0,3.0,4.0,1.0,1.0,0.0,1.0,3.0,2.0,2.0,1.0,0.0,0.0,3.0,5.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,5.0,0.0,2.0,1.0,1.0,0.0,3.0,2.0,1.0,2.0,3.9,3.3,3.4,3.8,3.8,3.6,3.6,3.5,3.3,3.3
Fall,2021,01:640:152:01,Calculus II For The Mathematical And    Physical Sciences,"Frizzell, Carrie",76,24,0,0,3,12,9,0,0,0,3,8,13,0,0.0,0.0,6.0,10.0,8.0,0.0,0.0,0.0,3.0,7.0,14.0,0.0,0.0,0.0,3.0,9.0,10.0,2.0,0.0,0.0,5.0,11.0,8.0,0.0,1.0,0.0,3.0,13.0,7.0,0.0,1.0,5.0,5.0,7.0,6.0,0.0,0.0,1.0,4.0,8.0,11.0,0.0,1.0,2.0,5.0,11.0,5.0,0.0,4.3,4.4,4.1,4.5,4.3,4.1,4.0,3.5,4.2,3.7
Fall,2021,01:640:152:04,Calculus II For The Mathematical And    Physical Sciences,"Hovsepyan, Narek",68,25,0,0,4,11,9,1,0,1,1,10,12,1,0.0,1.0,6.0,11.0,6.0,1.0,0.0,1.0,2.0,12.0,9.0,1.0,0.0,1.0,2.0,13.0,7.0,2.0,0.0,2.0,3.0,13.0,6.0,1.0,0.0,1.0,1.0,14.0,8.0,1.0,0.0,4.0,6.0,7.0,7.0,1.0,0.0,1.0,4.0,14.0,5.0,1.0,1.0,0.0,6.0,14.0,3.0,1.0,4.2,4.4,3.9,4.2,4.1,4.0,4.2,3.7,4.0,3.8
Fall,2021,01:640:152:21,Calculus II For The Mathematical And    Physical Sciences,"Ullman, Peter",68,17,0,0,2,4,11,0,0,2,0,5,10,0,0.0,1.0,1.0,4.0,11.0,0.0,0.0,0.0,1.0,6.0,10.0,0.0,0.0,1.0,2.0,4.0,9.0,1.0,0.0,1.0,1.0,5.0,10.0,0.0,0.0,0.0,2.0,6.0,9.0,0.0,1.0,1.0,3.0,6.0,6.0,0.0,0.0,0.0,2.0,5.0,10.0,0.0,0.0,0.0,4.0,6.0,7.0,0.0,4.5,4.4,4.5,4.5,4.3,4.4,4.4,3.9,4.5,4.2
Fall,2021,01:640:152:33,Calculus II For The Mathematical And    Physical Sciences,"Frizzell, Carrie",69,23,0,1,1,8,13,0,0,0,1,9,13,0,0.0,2.0,2.0,10.0,9.0,0.0,0.0,0.0,1.0,6.0,16.0,0.0,0.0,1.0,3.0,9.0,9.0,1.0,0.0,1.0,2.0,9.0,10.0,1.0,1.0,0.0,2.0,12.0,8.0,0.0,1.0,1.0,7.0,7.0,6.0,1.0,1.0,1.0,2.0,10.0,9.0,0.0,1.0,2.0,1.0,14.0,3.0,2.0,4.4,4.5,4.1,4.7,4.2,4.3,4.1,3.7,4.1,3.8
Fall,2021,01:640:152:36,Calculus II For The Mathematical And    Physical Sciences,"Kan, Sophie",26,16,0,1,3,6,6,0,0,3,4,5,4,0,0.0,1.0,8.0,2.0,5.0,0.0,0.0,0.0,3.0,7.0,6.0,0.0,0.0,1.0,5.0,5.0,5.0,0.0,1.0,0.0,4.0,8.0,3.0,0.0,0.0,0.0,2.0,9.0,5.0,0.0,0.0,2.0,6.0,6.0,2.0,0.0,1.0,0.0,6.0,6.0,3.0,0.0,0.0,2.0,1.0,10.0,3.0,0.0,4.1,3.6,3.7,4.2,3.9,3.8,4.2,3.5,3.6,3.9
Fall,2021,01:640:152:H1,Calculus II For The Mathematical And    Physical Sciences,"Ullman, Peter",19,12,0,0,0,6,6,0,0,0,0,7,5,0,0.0,1.0,0.0,8.0,3.0,0.0,0.0,0.0,1.0,6.0,5.0,0.0,0.0,0.0,0.0,7.0,4.0,1.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,1.0,5.0,6.0,0.0,0.0,0.0,3.0,5.0,3.0,1.0,0.0,1.0,0.0,5.0,6.0,0.0,0.0,1.0,1.0,3.0,7.0,0.0,4.5,4.4,4.1,4.3,4.4,4.3,4.4,4.0,4.3,4.3
Fall,2021,01:640:244:01,Differential Equations For Engineering  And Physics,"Charnley, Matthew",76,29,1,0,0,8,20,0,1,0,0,6,22,0,1.0,0.0,0.0,11.0,17.0,0.0,0.0,0.0,0.0,7.0,22.0,0.0,1.0,1.0,3.0,10.0,14.0,0.0,1.0,0.0,0.0,9.0,19.0,0.0,1.0,0.0,1.0,13.0,14.0,0.0,0.0,1.0,10.0,12.0,6.0,0.0,1.0,0.0,1.0,8.0,19.0,0.0,1.0,0.0,4.0,15.0,9.0,0.0,4.6,4.7,4.5,4.8,4.2,4.6,4.3,3.8,4.5,4.1
Fall,2021,01:640:244:01,Differential Equations For Engineering  And Physics,"Zhang, Keyang",76,29,12,7,3,7,0,0,11,3,10,5,0,0,9.0,4.0,11.0,4.0,0.0,1.0,5.0,1.0,13.0,8.0,1.0,1.0,5.0,2.0,10.0,10.0,2.0,0.0,12.0,3.0,9.0,3.0,1.0,1.0,1.0,0.0,1.0,13.0,14.0,0.0,0.0,1.0,10.0,12.0,6.0,0.0,13.0,6.0,7.0,2.0,0.0,1.0,1.0,0.0,4.0,15.0,9.0,0.0,2.2,2.3,2.4,3.0,3.1,2.2,4.3,3.8,1.9,4.1
Fall,2021,01:640:244:04,Differential Equations For Engineering  And Physics,"Zhang, Keyang",46,12,2,4,4,1,1,0,1,6,2,2,1,0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,0.0,0.0,2.0,4.0,5.0,1.0,0.0,4.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,7.0,3.0,0.0,1.0,0.0,5.0,5.0,1.0,0.0,5.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0,2.0,8.0,1.0,0.0,2.6,2.7,2.6,3.3,3.4,2.4,4.1,3.4,2.1,3.8
Fall,2021,01:640:244:04,Differential Equations For Engineering  And Physics,"Shtelen, Vladimir",46,12,0,1,0,8,3,0,0,0,1,8,2,1,0.0,0.0,1.0,7.0,4.0,0.0,0.0,0.0,1.0,8.0,2.0,1.0,0.0,0.0,1.0,7.0,4.0,0.0,0.0,0.0,1.0,9.0,2.0,0.0,0.0,0.0,2.0,7.0,3.0,0.0,1.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,3.0,6.0,3.0,0.0,0.0,1.0,2.0,8.0,1.0,0.0,4.1,4.1,4.3,4.1,4.3,4.1,4.1,3.4,4.0,3.8
Fall,2021,01:640:244:06,Differential Equations For Engineering  And Physics,"Barreto-Aranda, Victor",48,12,0,0,2,7,3,0,0,0,3,5,4,0,0.0,0.0,2.0,8.0,2.0,0.0,0.0,0.0,3.0,3.0,6.0,0.0,0.0,1.0,3.0,4.0,4.0,0.0,0.0,1.0,3.0,6.0,2.0,0.0,1.0,2.0,3.0,4.0,2.0,0.0,0.0,1.0,6.0,3.0,2.0,0.0,0.0,2.0,1.0,7.0,1.0,1.0,2.0,0.0,3.0,6.0,1.0,0.0,4.1,4.1,4.0,4.3,3.9,3.8,3.3,3.5,3.6,3.3
Fall,2021,01:640:244:06,Differential Equations For Engineering  And Physics,"Shtelen, Vladimir",48,12,1,1,1,2,7,0,1,0,2,3,6,0,1.0,1.0,1.0,6.0,3.0,0.0,1.0,0.0,2.0,5.0,4.0,0.0,1.0,0.0,1.0,7.0,3.0,0.0,2.0,0.0,3.0,4.0,3.0,0.0,1.0,2.0,3.0,4.0,2.0,0.0,0.0,1.0,6.0,3.0,2.0,0.0,1.0,1.0,2.0,3.0,4.0,1.0,2.0,0.0,3.0,6.0,1.0,0.0,4.1,4.1,3.8,3.9,3.9,3.5,3.3,3.5,3.7,3.3
Fall,2021,01:640:244:09,Differential Equations For Engineering  And Physics,"Charnley, Matthew",46,16,0,0,1,5,10,0,0,0,2,5,9,0,0.0,0.0,2.0,5.0,9.0,0.0,0.0,0.0,2.0,3.0,11.0,0.0,0.0,0.0,3.0,4.0,9.0,0.0,0.0,0.0,2.0,5.0,9.0,0.0,0.0,0.0,1.0,6.0,7.0,2.0,0.0,2.0,3.0,5.0,5.0,1.0,0.0,0.0,1.0,4.0,10.0,1.0,0.0,0.0,1.0,7.0,7.0,1.0,4.6,4.4,4.4,4.6,4.4,4.4,4.4,3.9,4.6,4.4
Fall,2021,01:640:250:01,Intro Linear Algebra,"Soffer, Sara",63,29,0,2,7,9,11,0,2,2,13,4,7,1,1.0,3.0,10.0,8.0,7.0,0.0,1.0,3.0,8.0,9.0,8.0,0.0,0.0,0.0,11.0,11.0,7.0,0.0,2.0,3.0,11.0,7.0,5.0,1.0,1.0,2.0,8.0,10.0,8.0,0.0,0.0,3.0,9.0,10.0,7.0,0.0,4.0,4.0,11.0,3.0,7.0,0.0,2.0,3.0,12.0,5.0,7.0,0.0,4.0,3.4,3.6,3.7,3.9,3.4,3.8,3.7,3.2,3.4
Fall,2021,01:640:250:02,Intro Linear Algebra,"Kerrigan, John",25,11,0,1,0,3,7,0,0,0,0,2,9,0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,1.0,1.0,3.0,6.0,0.0,0.0,1.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,4.5,4.8,4.6,4.7,4.6,4.6,4.3,4.0,4.6,4.2
Fall,2021,01:640:250:03,Intro Linear Algebra,"Soffer, Sara",66,26,1,3,6,9,7,0,2,3,6,11,4,0,2.0,3.0,7.0,8.0,6.0,0.0,2.0,4.0,5.0,9.0,6.0,0.0,2.0,1.0,2.0,15.0,6.0,0.0,1.0,4.0,8.0,8.0,4.0,1.0,1.0,3.0,8.0,8.0,5.0,1.0,2.0,5.0,12.0,1.0,5.0,1.0,6.0,2.0,8.0,6.0,4.0,0.0,3.0,9.0,4.0,5.0,5.0,0.0,3.7,3.5,3.5,3.5,3.9,3.4,3.5,3.1,3.0,3.0
Fall,2021,01:640:250:05,Intro Linear Algebra,"Mirek, Mariusz",80,33,1,1,6,9,15,1,0,1,5,11,15,1,1.0,0.0,10.0,11.0,10.0,1.0,0.0,0.0,6.0,8.0,18.0,1.0,0.0,0.0,6.0,9.0,15.0,3.0,1.0,0.0,9.0,13.0,9.0,1.0,0.0,3.0,3.0,14.0,12.0,1.0,0.0,5.0,7.0,11.0,9.0,1.0,0.0,1.0,6.0,13.0,12.0,1.0,0.0,3.0,6.0,14.0,9.0,1.0,4.1,4.3,3.9,4.4,4.3,3.9,4.1,3.8,4.1,3.9
Fall,2021,01:640:250:06,Intro Linear Algebra,"Goonetilleke, Lasantha",76,24,0,0,2,9,13,0,0,0,2,8,14,0,0.0,1.0,3.0,9.0,9.0,2.0,0.0,0.0,2.0,10.0,12.0,0.0,0.0,0.0,4.0,8.0,12.0,0.0,0.0,0.0,4.0,11.0,9.0,0.0,0.0,1.0,2.0,14.0,7.0,0.0,0.0,3.0,7.0,8.0,6.0,0.0,0.0,0.0,5.0,8.0,10.0,1.0,0.0,1.0,3.0,10.0,10.0,0.0,4.5,4.5,4.2,4.4,4.3,4.2,4.1,3.7,4.2,4.2
Fall,2021,01:640:250:09,Intro Linear Algebra,"Goonetilleke, Lasantha",78,27,0,0,1,10,16,0,0,1,0,14,12,0,0.0,0.0,4.0,11.0,12.0,0.0,0.0,0.0,2.0,10.0,15.0,0.0,0.0,1.0,1.0,12.0,13.0,0.0,0.0,0.0,4.0,12.0,11.0,0.0,0.0,0.0,2.0,15.0,10.0,0.0,1.0,0.0,10.0,10.0,6.0,0.0,0.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,3.0,14.0,10.0,0.0,4.6,4.4,4.3,4.5,4.4,4.3,4.3,3.7,4.4,4.3
Fall,2021,01:640:250:10,Intro Linear Algebra,"Silverstein, Laura",79,30,1,2,6,7,14,0,1,1,1,12,15,0,1.0,2.0,5.0,9.0,13.0,0.0,0.0,2.0,0.0,8.0,20.0,0.0,0.0,2.0,1.0,6.0,21.0,0.0,2.0,1.0,2.0,9.0,16.0,0.0,1.0,1.0,3.0,9.0,16.0,0.0,2.0,0.0,10.0,8.0,9.0,1.0,2.0,2.0,0.0,11.0,15.0,0.0,2.0,1.0,3.0,8.0,16.0,0.0,4.0,4.3,4.0,4.5,4.5,4.2,4.3,3.8,4.2,4.2
Fall,2021,01:640:250:11,Intro Linear Algebra,"Silverstein, Laura",83,33,0,0,5,14,14,0,0,0,3,15,14,1,0.0,0.0,4.0,14.0,15.0,0.0,0.0,1.0,0.0,10.0,22.0,0.0,0.0,0.0,7.0,8.0,18.0,0.0,0.0,2.0,3.0,11.0,17.0,0.0,0.0,0.0,6.0,12.0,14.0,1.0,3.0,5.0,7.0,9.0,9.0,0.0,0.0,1.0,2.0,13.0,17.0,0.0,0.0,2.0,3.0,14.0,14.0,0.0,4.3,4.3,4.3,4.6,4.3,4.3,4.3,3.5,4.4,4.2
Fall,2021,01:640:250:12,Intro Linear Algebra,"Silverstein, Laura",41,10,0,1,1,2,6,0,0,1,0,5,4,0,0.0,1.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,1.0,3.0,6.0,0.0,0.0,0.0,1.0,5.0,4.0,0.0,0.0,0.0,2.0,5.0,3.0,0.0,1.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,5.0,4.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0,4.3,4.2,4.2,4.8,4.5,4.3,4.1,3.0,4.3,4.0
Fall,2021,01:640:250:15,Intro Linear Algebra,"Gilat, Shira",76,33,0,3,11,12,7,0,1,6,9,8,8,1,0.0,6.0,13.0,6.0,8.0,0.0,0.0,0.0,10.0,13.0,10.0,0.0,2.0,3.0,10.0,9.0,9.0,0.0,0.0,7.0,11.0,6.0,8.0,1.0,2.0,3.0,10.0,12.0,6.0,0.0,0.0,6.0,13.0,7.0,7.0,0.0,3.0,5.0,11.0,7.0,7.0,0.0,5.0,3.0,8.0,11.0,6.0,0.0,3.7,3.5,3.5,4.0,3.6,3.5,3.5,3.5,3.3,3.3
Fall,2021,01:640:250:C1,Intro Linear Algebra,"Soffer, Avraham",36,9,0,1,3,3,2,0,0,0,2,4,2,1,0.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,4.0,3.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,1.0,4.0,2.0,2.0,0.0,0.0,1.0,3.0,2.0,3.0,0.0,0.0,3.0,2.0,1.0,3.0,0.0,0.0,1.0,4.0,2.0,2.0,0.0,0.0,3.0,2.0,2.0,2.0,0.0,3.7,4.0,3.7,4.1,4.3,3.6,3.8,3.4,3.6,3.3
Fall,2021,01:640:250:C2,Intro Linear Algebra,"Luo, Feng",81,35,1,1,4,9,20,0,1,1,6,8,19,0,1.0,2.0,5.0,7.0,18.0,2.0,1.0,1.0,2.0,11.0,20.0,0.0,1.0,1.0,5.0,9.0,19.0,0.0,2.0,2.0,5.0,9.0,16.0,1.0,2.0,2.0,5.0,6.0,19.0,1.0,1.0,6.0,10.0,7.0,10.0,1.0,3.0,2.0,4.0,7.0,18.0,1.0,2.0,2.0,5.0,9.0,16.0,1.0,4.3,4.2,4.2,4.4,4.3,4.0,4.1,3.6,4.0,4.0
Fall,2021,01:640:250:C3,Intro Linear Algebra,"Goonetilleke, Lasantha",69,23,0,1,2,11,8,1,0,1,3,10,8,1,0.0,2.0,4.0,10.0,5.0,2.0,0.0,0.0,4.0,11.0,5.0,3.0,1.0,0.0,4.0,11.0,6.0,1.0,0.0,3.0,6.0,7.0,6.0,1.0,1.0,0.0,5.0,13.0,3.0,1.0,1.0,1.0,8.0,11.0,1.0,1.0,0.0,3.0,3.0,9.0,7.0,1.0,1.0,1.0,4.0,13.0,3.0,1.0,4.2,4.1,3.9,4.1,4.0,3.7,3.8,3.5,3.9,3.7
Fall,2021,01:640:251:01,Multivariable Calculus,"Shtelen, Vladimir",72,15,0,2,1,5,7,0,0,2,4,5,4,0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,9.0,4.0,0.0,0.0,1.0,3.0,8.0,3.0,0.0,0.0,6.0,2.0,3.0,3.0,1.0,0.0,0.0,6.0,3.0,6.0,0.0,0.0,4.0,3.0,1.0,7.0,0.0,0.0,3.0,3.0,6.0,3.0,0.0,0.0,3.0,3.0,7.0,2.0,0.0,4.1,3.7,3.3,4.1,3.9,3.2,4.0,3.7,3.6,3.5
Fall,2021,01:640:251:04,Multivariable Calculus,"Echeverria Echeverria, Mariano",86,38,0,0,3,8,27,0,0,0,2,7,29,0,0.0,0.0,3.0,9.0,26.0,0.0,0.0,0.0,2.0,5.0,31.0,0.0,0.0,0.0,3.0,8.0,27.0,0.0,0.0,0.0,2.0,10.0,26.0,0.0,1.0,1.0,2.0,15.0,17.0,2.0,1.0,3.0,15.0,7.0,10.0,2.0,0.0,0.0,3.0,6.0,29.0,0.0,1.0,2.0,5.0,16.0,13.0,1.0,4.6,4.7,4.6,4.8,4.6,4.6,4.3,3.6,4.7,4.0
Fall,2021,01:640:251:08,Multivariable Calculus,"Ketover, Daniel",79,28,0,0,3,8,16,1,0,0,2,5,21,0,0.0,1.0,7.0,9.0,11.0,0.0,0.0,0.0,1.0,8.0,19.0,0.0,1.0,1.0,1.0,7.0,18.0,0.0,0.0,1.0,3.0,8.0,15.0,1.0,0.0,1.0,3.0,9.0,15.0,0.0,1.0,2.0,4.0,14.0,7.0,0.0,0.0,0.0,4.0,10.0,14.0,0.0,2.0,0.0,5.0,16.0,5.0,0.0,4.5,4.7,4.1,4.6,4.4,4.4,4.4,3.9,4.4,3.8
Fall,2021,01:640:251:12,Multivariable Calculus,"Mavrea, Ioanna",78,26,0,0,4,11,11,0,0,2,3,10,11,0,2.0,1.0,6.0,9.0,8.0,0.0,0.0,1.0,3.0,13.0,9.0,0.0,0.0,1.0,4.0,12.0,9.0,0.0,1.0,3.0,6.0,8.0,8.0,0.0,0.0,3.0,1.0,15.0,7.0,0.0,2.0,7.0,2.0,4.0,9.0,2.0,1.0,1.0,6.0,8.0,10.0,0.0,3.0,1.0,6.0,10.0,6.0,0.0,4.3,4.2,3.8,4.2,4.1,3.7,4.0,3.5,4.0,3.6
Fall,2021,01:640:251:15,Multivariable Calculus,"Shtelen, Vladimir",69,24,1,1,6,10,4,2,2,2,10,6,2,2,1.0,6.0,8.0,7.0,1.0,1.0,1.0,1.0,9.0,10.0,2.0,1.0,0.0,1.0,11.0,8.0,3.0,1.0,1.0,5.0,8.0,7.0,2.0,1.0,0.0,2.0,11.0,8.0,2.0,1.0,3.0,1.0,11.0,7.0,2.0,0.0,2.0,4.0,8.0,7.0,2.0,1.0,1.0,5.0,9.0,8.0,1.0,0.0,3.7,3.2,3.0,3.5,3.6,3.2,3.4,3.2,3.1,3.1
Fall,2021,01:640:251:18,Multivariable Calculus,"Frizzell, Carrie",54,12,0,2,2,6,2,0,0,0,1,8,3,0,1.0,0.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,2.0,5.0,5.0,0.0,0.0,0.0,2.0,6.0,4.0,0.0,0.0,0.0,2.0,6.0,4.0,0.0,0.0,2.0,5.0,2.0,3.0,0.0,0.0,1.0,3.0,6.0,2.0,0.0,0.0,3.0,1.0,7.0,1.0,0.0,3.7,4.2,3.8,4.5,4.3,4.2,4.2,3.5,3.8,3.5
Fall,2021,01:640:251:22,Multivariable Calculus,"Barreto-Aranda, Victor",33,13,0,0,2,2,1,8,1,0,2,2,2,6,0.0,0.0,2.0,2.0,1.0,8.0,1.0,0.0,2.0,2.0,1.0,7.0,0.0,0.0,1.0,6.0,2.0,4.0,1.0,0.0,2.0,2.0,1.0,7.0,0.0,0.0,2.0,8.0,3.0,0.0,0.0,2.0,3.0,6.0,2.0,0.0,0.0,1.0,1.0,4.0,1.0,6.0,1.0,0.0,3.0,6.0,3.0,0.0,3.8,3.6,3.8,3.3,4.1,3.3,4.1,3.6,3.7,3.8
Fall,2021,01:640:251:25,Multivariable Calculus,"Frizzell, Carrie",87,24,0,1,4,13,6,0,0,0,2,10,12,0,0.0,0.0,5.0,10.0,9.0,0.0,0.0,0.0,1.0,8.0,15.0,0.0,0.0,0.0,2.0,12.0,10.0,0.0,0.0,0.0,3.0,10.0,11.0,0.0,0.0,1.0,3.0,15.0,5.0,0.0,0.0,3.0,8.0,7.0,5.0,1.0,0.0,0.0,4.0,9.0,11.0,0.0,0.0,1.0,8.0,10.0,5.0,0.0,4.0,4.4,4.2,4.6,4.3,4.3,4.0,3.6,4.3,3.8
Fall,2021,01:640:251:25,Multivariable Calculus,"Marszalek, Wieslaw",87,24,0,0,5,8,10,1,0,0,10,5,9,0,0.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,9.0,7.0,8.0,0.0,0.0,0.0,5.0,7.0,8.0,4.0,0.0,0.0,10.0,7.0,6.0,1.0,0.0,1.0,3.0,15.0,5.0,0.0,0.0,3.0,8.0,7.0,5.0,1.0,0.0,0.0,8.0,8.0,8.0,0.0,0.0,1.0,8.0,10.0,5.0,0.0,4.2,4.0,4.0,4.0,4.2,3.8,4.0,3.6,4.0,3.8
Fall,2021,01:640:251:28,Multivariable Calculus,"Marszalek, Wieslaw",33,12,1,0,1,6,3,1,1,0,1,6,3,1,2.0,0.0,2.0,4.0,3.0,1.0,1.0,0.0,2.0,5.0,3.0,1.0,0.0,1.0,2.0,5.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,1.0,1.0,0.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,3.9,3.9,3.6,3.8,3.9,3.4,3.8,3.8,3.5,3.6
Fall,2021,01:640:251:28,Multivariable Calculus,"Molnar, David",33,12,0,0,1,5,5,1,2,1,1,3,4,1,1.0,0.0,2.0,3.0,5.0,1.0,2.0,0.0,3.0,1.0,5.0,1.0,1.0,0.0,3.0,3.0,4.0,1.0,2.0,0.0,1.0,2.0,6.0,1.0,1.0,0.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,2.0,0.0,3.0,2.0,4.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,4.4,3.6,4.0,3.6,3.8,3.9,3.8,3.8,3.6,3.6
Fall,2021,01:640:251:31,Multivariable Calculus,"Molnar, David",55,15,0,1,0,5,9,0,0,1,0,5,9,0,0.0,1.0,0.0,5.0,9.0,0.0,0.0,1.0,0.0,6.0,8.0,0.0,1.0,1.0,0.0,5.0,8.0,0.0,0.0,2.0,0.0,5.0,8.0,0.0,0.0,1.0,1.0,4.0,9.0,0.0,0.0,1.0,3.0,6.0,5.0,0.0,1.0,1.0,0.0,5.0,8.0,0.0,2.0,0.0,1.0,7.0,5.0,0.0,4.5,4.5,4.5,4.4,4.2,4.3,4.4,4.0,4.2,3.9
Fall,2021,01:640:251:34,Multivariable Calculus,"Molnar, David",45,9,0,0,2,6,1,0,1,0,2,4,2,0,1.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,2.0,6.0,1.0,0.0,0.0,2.0,0.0,6.0,1.0,0.0,0.0,3.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,0.0,3.9,3.7,3.4,3.9,3.7,3.2,3.9,3.6,3.4,3.2
Fall,2021,01:640:251:37,Multivariable Calculus,"Mavrea, Ioanna",32,13,0,1,1,7,4,0,1,1,4,5,2,0,1.0,2.0,5.0,2.0,2.0,1.0,1.0,2.0,3.0,6.0,1.0,0.0,0.0,4.0,4.0,4.0,1.0,0.0,1.0,3.0,4.0,3.0,1.0,1.0,0.0,0.0,2.0,9.0,2.0,0.0,1.0,3.0,1.0,5.0,3.0,0.0,3.0,2.0,5.0,1.0,2.0,0.0,1.0,5.0,2.0,3.0,2.0,0.0,4.1,3.5,3.2,3.3,3.2,3.0,4.0,3.5,2.8,3.0
Fall,2021,01:640:251:37,Multivariable Calculus,"Barreto-Aranda, Victor",32,13,0,1,1,7,4,0,0,2,2,4,5,0,0.0,0.0,5.0,4.0,4.0,0.0,0.0,0.0,3.0,6.0,4.0,0.0,0.0,1.0,2.0,7.0,3.0,0.0,0.0,0.0,5.0,5.0,3.0,0.0,0.0,0.0,2.0,9.0,2.0,0.0,1.0,3.0,1.0,5.0,3.0,0.0,0.0,0.0,5.0,5.0,3.0,0.0,1.0,5.0,2.0,3.0,2.0,0.0,4.1,3.9,3.9,4.1,3.9,3.9,4.0,3.5,3.9,3.0
